method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,pcb2/Data/Images/Normal/0107.JPG,0,normal_image,32x41,0,1312,0.010195927717155072,0.00034539848566055297,0.0027098357677459717,0.007125914096832275,0.014644674956798553,0.029656876623630538,0.0,0.09169340133666992
A1_G,1,pcb2/Data/Images/Normal/0484.JPG,0,normal_image,32x41,0,1312,0.010229744494143055,0.0003499656915664672,0.0029135197401046753,0.006983563303947449,0.014405220746994019,0.031567931175231934,0.0,0.079811692237854
A1_G,2,pcb2/Data/Images/Normal/0690.JPG,0,normal_image,32x41,0,1312,0.010329109571147256,0.00024089664220809935,0.0027487650513648987,0.006958216428756714,0.014296256005764008,0.03203124552965165,0.0,0.07082691788673401
A1_G,3,pcb2/Data/Images/Normal/0303.JPG,0,normal_image,32x41,0,1312,0.008644092055719073,0.0,0.0018103942275047302,0.005410149693489075,0.01232832670211792,0.028934854269027716,0.0,0.06221100687980652
A1_G,4,pcb2/Data/Images/Normal/0237.JPG,0,normal_image,32x41,0,1312,0.009896913248046143,0.0003152906894683838,0.0027098730206489563,0.006881088018417358,0.01371777057647705,0.02955249994993211,0.0,0.07878607511520386
A1_G,5,pcb2/Data/Images/Normal/0394.JPG,0,normal_image,32x41,0,1312,0.009946358208430976,0.0001590132713317871,0.0029464736580848694,0.007007881999015808,0.01368454098701477,0.0295278772711754,0.0,0.0736798644065857
A1_G,6,pcb2/Data/Images/Normal/0214.JPG,0,normal_image,32x41,0,1312,0.01006334663436907,0.0002845883369445799,0.0028627216815948486,0.006450876593589783,0.014310501515865326,0.030009788274765026,0.0,0.05555298924446106
A1_G,7,pcb2/Data/Images/Normal/0986.JPG,0,normal_image,32x41,0,1312,0.010031370332510007,0.00017108172178268428,0.002756454050540924,0.0068992674350738525,0.013727225363254547,0.02981749176979065,0.0,0.08512347936630249
A1_G,8,pcb2/Data/Images/Normal/0657.JPG,0,normal_image,32x41,0,1312,0.009914213359901091,0.0004497021436691284,0.002915523946285248,0.007078006863594055,0.013915963470935822,0.029046897590160374,0.0,0.07349598407745361
A1_G,9,pcb2/Data/Images/Normal/0377.JPG,0,normal_image,32x41,0,1312,0.009311566197472374,0.0,0.0022090673446655273,0.006133779883384705,0.012752152979373932,0.03046959638595583,0.0,0.06427061557769775
A1_G,10,pcb2/Data/Images/Normal/0659.JPG,0,normal_image,32x41,0,1312,0.008844561943012039,0.0,0.002088204026222229,0.005856156349182129,0.0118098184466362,0.02811869084835054,0.0,0.10260877013206482
A1_G,11,pcb2/Data/Images/Normal/0514.JPG,0,normal_image,32x41,0,1312,0.010079290740555379,0.00018761157989501953,0.0026125088334083557,0.006506741046905518,0.013790376484394073,0.030919153988361363,0.0,0.07385855913162231
A1_G,12,pcb2/Data/Images/Normal/0617.JPG,0,normal_image,32x41,0,1312,0.0093690175563097,0.0,0.002348892390727997,0.006284534931182861,0.013270661234855652,0.02867380231618882,0.0,0.07376134395599365
A1_G,13,pcb2/Data/Images/Normal/0725.JPG,0,normal_image,32x41,0,1312,0.009120127822204335,0.0,0.002416767179965973,0.006227254867553711,0.012692004442214966,0.027862446010112764,0.0,0.07698062062263489
A1_G,14,pcb2/Data/Images/Normal/0172.JPG,0,normal_image,32x41,0,1312,0.010512512086368189,8.882135152816772e-05,0.0028415098786354065,0.007517069578170776,0.014720745384693146,0.03087117522954941,0.0,0.10954505205154419
A1_G,15,pcb2/Data/Images/Normal/0997.JPG,0,normal_image,32x41,0,1312,0.010153082676413582,8.7130069732666e-05,0.0026863738894462585,0.00693356990814209,0.013959676027297974,0.031672962009906776,0.0,0.06220334768295288
A1_G,16,pcb2/Data/Images/Normal/0483.JPG,0,normal_image,32x41,0,1312,0.010020740171212976,0.00015650391578674313,0.002907969057559967,0.0067195892333984375,0.013521462678909302,0.03206144124269486,0.0,0.06284749507904053
A1_G,17,pcb2/Data/Images/Normal/0654.JPG,0,normal_image,32x41,0,1312,0.009901500125302047,5.211830139160154e-05,0.0024655312299728394,0.006779998540878296,0.014104671776294708,0.029850301146507264,0.0,0.08884277939796448
A1_G,18,pcb2/Data/Images/Normal/0400.JPG,0,normal_image,32x41,0,1312,0.009357562697515255,0.0002999722957611084,0.002550750970840454,0.006455466151237488,0.013342611491680145,0.027630646526813508,0.0,0.06674566864967346
A1_G,19,pcb2/Data/Images/Normal/0469.JPG,0,normal_image,32x41,0,1312,0.010029097223972402,4.486441612243651e-05,0.0027326494455337524,0.0066509246826171875,0.013589650392532349,0.030360636115074162,0.0,0.08373242616653442
A1_G,20,pcb2/Data/Images/Normal/0525.JPG,0,normal_image,32x41,0,1312,0.010137240493261233,0.00025750994682311997,0.002703338861465454,0.006649702787399292,0.014419123530387878,0.03170991241931917,0.0,0.08721104264259338
A1_G,21,pcb2/Data/Images/Normal/0170.JPG,0,normal_image,32x41,0,1312,0.009943525829329723,0.000255662202835083,0.002520740032196045,0.006733447313308716,0.013651750981807709,0.0321644201874733,0.0,0.08739393949508667
A1_G,22,pcb2/Data/Images/Normal/0631.JPG,0,normal_image,32x41,0,1312,0.010136181534063525,0.00027664601802825924,0.0028221681714057922,0.006542772054672241,0.014324016869068146,0.030813941359519963,0.0,0.09546846151351929
A1_G,23,pcb2/Data/Images/Normal/0685.JPG,0,normal_image,32x41,0,1312,0.010412850962361185,0.0005231410264968872,0.0027660951018333435,0.007119521498680115,0.014870904386043549,0.03031691908836366,0.0,0.07678377628326416
A1_G,24,pcb2/Data/Images/Normal/0320.JPG,0,normal_image,32x41,0,1312,0.010186615831604818,0.00021011978387832638,0.0027437806129455566,0.006682083010673523,0.014408178627490997,0.031096382439136507,0.0,0.08731153607368469
A1_G,25,pcb2/Data/Images/Normal/0869.JPG,0,normal_image,32x41,0,1312,0.009434978818384612,0.0,0.0023558810353279114,0.00631946325302124,0.013105392456054688,0.029880978167057048,0.0,0.06381526589393616
A1_G,26,pcb2/Data/Images/Normal/0423.JPG,0,normal_image,32x41,0,1312,0.009898901667173316,0.00010279566049575793,0.002817884087562561,0.006790682673454285,0.013600900769233704,0.029094004631042492,0.0,0.0763239860534668
A1_G,27,pcb2/Data/Images/Normal/0417.JPG,0,normal_image,32x41,0,1312,0.010748186830158641,0.00026396811008453367,0.0030984878540039062,0.007535383105278015,0.014562152326107025,0.03294421285390855,0.0,0.08759695291519165
