method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,abnormal_normal,32x32,19,990,0.009255760155542933,0.0,0.0018651410937309265,0.005978688597679138,0.012808732688426971,0.029903997480869242,0.0,0.06894242763519287
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,defect,32x32,19,34,0.013623455868047826,0.0,0.00576607882976532,0.0088939368724823,0.019118711352348328,0.03426313549280165,0.0,0.03945261240005493
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,clean_defect,32x32,19,15,0.0160441259543101,0.0,0.005350187420845032,0.016217082738876343,0.027378320693969727,0.0339161455631256,0.0,0.03945261240005493
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,boundary,32x32,19,19,0.011712400536788138,0.0,0.005931377410888672,0.008258461952209473,0.016119390726089478,0.03112335205078123,0.0,0.03931412100791931
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,abnormal_normal,32x32,15,994,0.00939421472654976,0.0,0.0017241239547729492,0.005800396203994751,0.012798771262168884,0.02927598208189008,0.0,0.09858694672584534
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,defect,32x32,15,30,0.014524676402409871,0.0005239695310592654,0.005934625864028931,0.013126224279403687,0.01860526204109192,0.03627244979143141,0.0,0.06189388036727905
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,clean_defect,32x32,15,15,0.01172370711962382,0.0008150637149810791,0.0039900243282318115,0.010267287492752075,0.017936289310455322,0.027882617712020864,0.0,0.03396227955818176
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,boundary,32x32,15,15,0.01732564568519592,0.003526845574378968,0.00994051992893219,0.013959705829620361,0.01860111951828003,0.045281976461410495,0.0,0.06189388036727905
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,abnormal_normal,32x32,12,996,0.009099655092720047,0.0,0.0015490949153900146,0.005557596683502197,0.012947984039783478,0.03129807859659195,0.0,0.08059099316596985
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,defect,32x32,12,28,0.011682751987661635,0.0,0.003376781940460205,0.0079135000705719,0.014545150101184845,0.03176031559705733,0.0,0.06752240657806396
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,clean_defect,32x32,12,16,0.009306095540523529,4.0300190448760986e-05,0.004451051354408264,0.007847890257835388,0.011919401586055756,0.025247685611248016,0.0,0.025390982627868652
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,boundary,32x32,12,12,0.014851627250512442,0.0,0.0032960176467895508,0.009214401245117188,0.015559814870357513,0.049739558994770026,0.0,0.06752240657806396
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,abnormal_normal,32x32,10,997,0.010427126195748806,0.0,0.001902461051940918,0.006106287240982056,0.014333486557006836,0.03518866896629332,0.0,0.1025700569152832
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,defect,32x32,10,27,0.014786858249593663,0.0001536637544631958,0.004797399044036865,0.01050257682800293,0.022085443139076233,0.04122676253318786,0.0,0.04470518231391907
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,clean_defect,32x32,10,17,0.011567427831537583,0.0,0.004994094371795654,0.005830496549606323,0.0136280357837677,0.0354784607887268,0.0,0.03713017702102661
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,boundary,32x32,10,10,0.020259889960289,0.0015486046671867371,0.005772329866886139,0.017869234085083008,0.03590875118970871,0.04334093034267425,0.0005122125148773193,0.04470518231391907
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,abnormal_normal,32x32,14,990,0.01031446944583546,0.0,0.0020728036761283875,0.006234422326087952,0.014105908572673798,0.0318754956126213,0.0,0.11320453882217407
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,defect,32x32,14,34,0.01053553556694704,0.0,0.0035303011536598206,0.0084189772605896,0.01800968497991562,0.024378779530525196,0.0,0.0353790819644928
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,clean_defect,32x32,14,20,0.009292387962341308,0.0,0.0033533722162246704,0.007953330874443054,0.01172560453414917,0.02313634604215623,0.0,0.0353790819644928
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,boundary,32x32,14,14,0.012311460716383798,0.002287515997886658,0.004017569124698639,0.010938599705696106,0.02016870677471161,0.02407693266868591,0.001784980297088623,0.027882814407348633
A1_G,5,bracket_brown/test/bend_and_parts_mismatch/005.png,1,abnormal_normal,32x32,20,985,0.010375828761134655,0.0,0.002252340316772461,0.006582528352737427,0.014488935470581055,0.03505579829216003,0.0,0.06333357095718384
A1_G,5,bracket_brown/test/bend_and_parts_mismatch/005.png,1,defect,32x32,20,39,0.01311026781033247,0.00040558576583862307,0.0032783299684524536,0.009015083312988281,0.019427597522735596,0.03780580461025238,0.0,0.04879698157310486
