category,sample_id,label,image_score
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\000.png,1,0.24824270606040955
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\001.png,1,0.3053632378578186
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\002.png,1,0.2710702419281006
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\003.png,1,0.3738570213317871
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\004.png,1,0.6030453443527222
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\005.png,1,0.2735481560230255
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\006.png,1,0.5205937027931213
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\007.png,1,0.2179851084947586
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\008.png,1,0.20522524416446686
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\009.png,1,0.28308671712875366
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\010.png,1,0.4219101667404175
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\011.png,1,0.13403305411338806
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\012.png,1,0.3964442014694214
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\013.png,1,0.3224199712276459
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\014.png,1,0.19587695598602295
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\015.png,1,0.24279043078422546
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\016.png,1,0.2733173370361328
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\017.png,1,0.4861517548561096
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\018.png,1,0.4984404444694519
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_large\019.png,1,0.19117014110088348
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\000.png,1,0.07277905195951462
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\001.png,1,0.2988610565662384
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\002.png,1,0.289766788482666
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\003.png,1,0.2528460919857025
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\004.png,1,0.49041756987571716
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\005.png,1,0.09763111919164658
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\006.png,1,0.43597352504730225
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\007.png,1,0.12403034418821335
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\008.png,1,0.17767848074436188
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\009.png,1,0.20649275183677673
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\010.png,1,0.3684456944465637
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\011.png,1,0.08467143774032593
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\012.png,1,0.39921003580093384
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\013.png,1,0.10930757224559784
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\014.png,1,0.19845913350582123
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\015.png,1,0.0825774073600769
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\016.png,1,0.10581530630588531
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\017.png,1,0.46007850766181946
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\018.png,1,0.5992916226387024
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\019.png,1,0.19858655333518982
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\020.png,1,0.265962153673172
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\broken_small\021.png,1,0.12816132605075836
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\000.png,1,0.21388019621372223
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\001.png,1,0.10708694905042648
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\002.png,1,0.05659351870417595
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\003.png,1,0.03973782807588577
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\004.png,1,0.055905986577272415
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\005.png,1,0.4584105610847473
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\006.png,1,0.2475973665714264
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\007.png,1,1.0
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\008.png,1,0.21015875041484833
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\009.png,1,0.10027534514665604
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\010.png,1,0.12198098748922348
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\011.png,1,0.27290862798690796
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\012.png,1,0.09958285093307495
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\013.png,1,0.5239775776863098
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\014.png,1,0.10844629257917404
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\015.png,1,0.27919402718544006
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\016.png,1,0.17837511003017426
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\017.png,1,0.6309718489646912
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\018.png,1,0.6738792657852173
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\019.png,1,0.07813037931919098
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\contamination\020.png,1,0.19717839360237122
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\000.png,0,0.030978213995695114
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\001.png,0,0.0710747018456459
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\002.png,0,0.09927838295698166
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\003.png,0,0.12141010910272598
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\004.png,0,0.051518525928258896
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\005.png,0,0.05680118501186371
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\006.png,0,0.07850433886051178
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\007.png,0,0.06446579098701477
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\008.png,0,0.07878068089485168
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\009.png,0,0.05174604803323746
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\010.png,0,0.04348532855510712
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\011.png,0,0.08106500655412674
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\012.png,0,0.04247140511870384
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\013.png,0,0.11949809640645981
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\014.png,0,0.10274582356214523
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\015.png,0,0.0
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\016.png,0,0.03722846135497093
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\017.png,0,0.046555228531360626
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\018.png,0,0.04469367861747742
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\bottle\test\good\019.png,0,0.13969630002975464
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\000.png,1,0.3724605143070221
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\001.png,1,0.15642403066158295
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\002.png,1,0.46348336338996887
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\003.png,1,0.37135571241378784
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\004.png,1,0.6648701429367065
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\005.png,1,0.4297960698604584
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\006.png,1,0.6132201552391052
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\007.png,1,0.444916695356369
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\008.png,1,0.119692862033844
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\009.png,1,0.565129816532135
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\010.png,1,0.5719979405403137
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\011.png,1,0.7550258636474609
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\bent_wire\012.png,1,0.5972324013710022
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\000.png,1,0.2784072756767273
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\001.png,1,0.28813984990119934
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\002.png,1,0.12802311778068542
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\003.png,1,0.14758247137069702
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\004.png,1,0.023594418540596962
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\005.png,1,0.48631832003593445
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\006.png,1,0.2101939469575882
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\007.png,1,0.4120711088180542
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\008.png,1,0.3014320731163025
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\009.png,1,0.18001994490623474
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\010.png,1,0.31979691982269287
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cable_swap\011.png,1,0.125581756234169
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\000.png,1,0.6033964157104492
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\001.png,1,0.6185244917869568
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\002.png,1,0.48745304346084595
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\003.png,1,0.38641655445098877
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\004.png,1,0.8408729434013367
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\005.png,1,0.730068027973175
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\006.png,1,0.4729034900665283
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\007.png,1,0.28458917140960693
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\008.png,1,0.773589551448822
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\009.png,1,0.41123688220977783
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\combined\010.png,1,0.47490307688713074
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\000.png,1,0.5808320641517639
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\001.png,1,0.18926814198493958
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\002.png,1,0.23661544919013977
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\003.png,1,0.2911418378353119
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\004.png,1,0.3068201243877411
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\005.png,1,0.3411293625831604
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\006.png,1,0.0
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\007.png,1,0.5185434818267822
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\008.png,1,0.10758169740438461
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\009.png,1,0.23562125861644745
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\010.png,1,0.35472360253334045
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\011.png,1,0.3169683516025543
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\012.png,1,0.18490417301654816
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_inner_insulation\013.png,1,0.39272254705429077
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\000.png,1,0.2749761939048767
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\001.png,1,0.3210168480873108
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\002.png,1,0.30514124035835266
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\003.png,1,0.4304972290992737
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\004.png,1,0.4772181212902069
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\005.png,1,0.2093447744846344
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\006.png,1,0.1656273752450943
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\007.png,1,0.13539206981658936
mvtec_cable,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k1\cable\test\cut_outer_insulation\008.png,1,0.10851907730102539
