method,image_index,sample_id,label,image_max,pixel_ap
B,0,tile/test/crack/000.png,1,0.7366265654563904,0.5290977894127254
B,1,tile/test/crack/001.png,1,0.7040067911148071,0.4644486441296189
B,2,tile/test/crack/002.png,1,0.6975352168083191,0.6517595662358264
B,3,tile/test/crack/003.png,1,0.7148047685623169,0.6483260001498359
B,4,tile/test/crack/004.png,1,0.7046796083450317,0.5232594287592882
B,5,tile/test/crack/005.png,1,0.6287262439727783,0.8677951620511406
B,6,tile/test/crack/006.png,1,0.7204524278640747,0.6191724616235175
B,7,tile/test/crack/007.png,1,0.7196274995803833,0.6838293013795741
B,8,tile/test/crack/008.png,1,0.7271495461463928,0.4430762420584146
B,9,tile/test/crack/009.png,1,0.6936688423156738,0.547133485190265
B,10,tile/test/crack/010.png,1,0.6866490840911865,0.5900166549297955
B,11,tile/test/crack/011.png,1,0.6639289259910583,0.4111150688438515
B,12,tile/test/crack/012.png,1,0.685440719127655,0.644462715070824
B,13,tile/test/crack/013.png,1,0.6908816695213318,0.3866724038605239
B,14,tile/test/crack/014.png,1,0.7300376296043396,0.44739414412784867
B,15,tile/test/crack/015.png,1,0.6835200786590576,0.1257767201019528
B,16,tile/test/crack/016.png,1,0.6562840342521667,0.48633032095309847
B,17,tile/test/glue_strip/000.png,1,0.6655740141868591,0.7916917002776661
B,18,tile/test/glue_strip/001.png,1,0.7238283753395081,0.6389514582649534
B,19,tile/test/glue_strip/002.png,1,0.6086195111274719,0.7420049419027885
B,20,tile/test/glue_strip/003.png,1,0.687971830368042,0.580245272598199
B,21,tile/test/glue_strip/004.png,1,0.7631894946098328,0.8275054025825341
B,22,tile/test/glue_strip/005.png,1,0.6457024812698364,0.7317758903864964
B,23,tile/test/glue_strip/006.png,1,0.6891260743141174,0.7522155626995048
B,24,tile/test/glue_strip/007.png,1,0.6929363012313843,0.7735695761833276
B,25,tile/test/glue_strip/008.png,1,0.6612411737442017,0.785840868491733
B,26,tile/test/glue_strip/009.png,1,0.6356338262557983,0.918423876491881
B,27,tile/test/glue_strip/010.png,1,0.6256720423698425,0.7218258903665499
B,28,tile/test/glue_strip/011.png,1,0.6139142513275146,0.7581489366217598
B,29,tile/test/glue_strip/012.png,1,0.7108253836631775,0.6039862912744951
B,30,tile/test/glue_strip/013.png,1,0.5895547866821289,0.6734904630111203
B,31,tile/test/glue_strip/014.png,1,0.6564528346061707,0.5391917291169364
B,32,tile/test/glue_strip/015.png,1,0.618492603302002,0.6879021111564402
B,33,tile/test/glue_strip/016.png,1,0.6643863916397095,0.8104720189098035
B,34,tile/test/glue_strip/017.png,1,0.6689056158065796,0.7439658060962514
B,35,tile/test/good/000.png,0,0.255552738904953,
B,36,tile/test/good/001.png,0,0.21739941835403442,
B,37,tile/test/good/002.png,0,0.2687431871891022,
B,38,tile/test/good/003.png,0,0.2518461048603058,
B,39,tile/test/good/004.png,0,0.22038625180721283,
B,40,tile/test/good/005.png,0,0.22637425363063812,
B,41,tile/test/good/006.png,0,0.22300198674201965,
B,42,tile/test/good/007.png,0,0.2654936909675598,
B,43,tile/test/good/008.png,0,0.20222067832946777,
B,44,tile/test/good/009.png,0,0.20787768065929413,
B,45,tile/test/good/010.png,0,0.24943561851978302,
B,46,tile/test/good/011.png,0,0.1731232851743698,
B,47,tile/test/good/012.png,0,0.19466975331306458,
B,48,tile/test/good/013.png,0,0.24332456290721893,
B,49,tile/test/good/014.png,0,0.2142515778541565,
B,50,tile/test/good/015.png,0,0.35080385208129883,
B,51,tile/test/good/016.png,0,0.19623728096485138,
B,52,tile/test/good/017.png,0,0.1808975785970688,
B,53,tile/test/good/018.png,0,0.23769141733646393,
B,54,tile/test/good/019.png,0,0.22943921387195587,
B,55,tile/test/good/020.png,0,0.19844363629817963,
B,56,tile/test/good/021.png,0,0.2032204121351242,
B,57,tile/test/good/022.png,0,0.19826675951480865,
B,58,tile/test/good/023.png,0,0.17764607071876526,
B,59,tile/test/good/024.png,0,0.25528398156166077,
B,60,tile/test/good/025.png,0,0.18835270404815674,
B,61,tile/test/good/026.png,0,0.20855924487113953,
B,62,tile/test/good/027.png,0,0.2283618301153183,
B,63,tile/test/good/028.png,0,0.2509145140647888,
B,64,tile/test/good/029.png,0,0.2374178171157837,
B,65,tile/test/good/030.png,0,0.1964883953332901,
B,66,tile/test/good/031.png,0,0.18483977019786835,
B,67,tile/test/good/032.png,0,0.22603972256183624,
