category,sample_id,label,image_score
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0000.bmp,0,0.048162393271923065
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0001.bmp,0,0.04907260462641716
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0002.bmp,0,0.06471247225999832
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0003.bmp,0,0.028498148545622826
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0004.bmp,0,0.0
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0005.bmp,0,0.05700463429093361
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0006.bmp,0,0.04324957728385925
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0007.bmp,0,0.17434346675872803
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0008.bmp,0,0.06944185495376587
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0009.bmp,0,0.016762226819992065
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0010.bmp,0,0.10780038684606552
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0011.bmp,0,0.052701402455568314
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0012.bmp,0,0.056479815393686295
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0013.bmp,0,0.02802243083715439
mvtec_01,D:\STUDY\My_github\sci_project\data\patchcore_closeout\btad_s0_k4\01\test\good\0014.bmp,0,0.040631040930747986
