method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,bracket_black/test/good/000.png,0,normal_image,32x32,0,1024,0.011770300625357777,0.0,0.0028087496757507324,0.007819965481758118,0.017337806522846222,0.03682198077440251,0.0,0.1475237011909485
A1_G,1,bracket_black/test/good/001.png,0,normal_image,32x32,0,1024,0.01163909348542802,0.0,0.0024256333708763123,0.007113620638847351,0.017222940921783447,0.038352335989475225,0.0,0.08383062481880188
A1_G,2,bracket_black/test/good/002.png,0,normal_image,32x32,0,1024,0.010716535325627774,0.0,0.0022424012422561646,0.007132872939109802,0.015165165066719055,0.036249969899654386,0.0,0.09822961688041687
A1_G,3,bracket_black/test/good/003.png,0,normal_image,32x32,0,1024,0.008053753495914862,0.0,0.0,0.0014058500528335571,0.009574510157108307,0.03834538906812666,0.0,0.1099427342414856
A1_G,4,bracket_black/test/good/004.png,0,normal_image,32x32,0,1024,0.009781406173715368,0.0,0.000962577760219574,0.005587652325630188,0.014513850212097168,0.033007271587848656,0.0,0.07743173837661743
A1_G,5,bracket_black/test/good/005.png,0,normal_image,32x32,0,1024,0.008534255175618455,0.0,0.00021643191576004028,0.0037401169538497925,0.012366630136966705,0.030257360637187952,0.0,0.09287381172180176
A1_G,6,bracket_black/test/good/006.png,0,normal_image,32x32,0,1024,0.011988290265435353,0.0,0.0020767971873283386,0.007050827145576477,0.017807260155677795,0.03950276821851726,0.0,0.10742643475532532
A1_G,7,bracket_black/test/good/007.png,0,normal_image,32x32,0,1024,0.012112100812373683,0.00026983618736267103,0.0030803680419921875,0.00840848684310913,0.017748720943927765,0.036193396151065815,0.0,0.08682698011398315
A1_G,8,bracket_black/test/good/008.png,0,normal_image,32x32,0,1024,0.011228838498936966,0.00027486979961395276,0.0026314854621887207,0.007699534296989441,0.015491284430027008,0.034330844879150384,0.0,0.08946338295936584
A1_G,9,bracket_black/test/good/009.png,0,normal_image,32x32,0,1024,0.01084291865117848,0.0001056686043739319,0.002676449716091156,0.006930261850357056,0.013738326728343964,0.036535573005676225,0.0,0.10464990139007568
A1_G,10,bracket_black/test/good/010.png,0,normal_image,32x32,0,1024,0.012538559851236641,0.0003625735640525819,0.0033473968505859375,0.009009256958961487,0.017752476036548615,0.03782313615083693,0.0,0.09502178430557251
A1_G,11,bracket_black/test/good/011.png,0,normal_image,32x32,0,1024,0.011631123634288087,9.112060070037882e-06,0.0025042593479156494,0.00801803171634674,0.017398551106452942,0.03497853130102157,0.0,0.10077902674674988
A1_G,12,bracket_black/test/good/012.png,0,normal_image,32x32,0,1024,0.01382652620668523,0.0007375314831733711,0.0037781894207000732,0.010386884212493896,0.019856952130794525,0.039358489215373965,0.0,0.08376491069793701
A1_G,13,bracket_black/test/good/013.png,0,normal_image,32x32,0,1024,0.012522265693405643,0.00026688128709793094,0.0026913657784461975,0.007209643721580505,0.01753132790327072,0.03868593275547024,0.0,0.09148469567298889
A1_G,14,bracket_black/test/good/014.png,0,normal_image,32x32,0,1024,0.011431348189944401,0.00037394315004348757,0.00296088308095932,0.0075235515832901,0.015689343214035034,0.03423974066972732,0.0,0.08595404028892517
A1_G,15,bracket_black/test/good/015.png,0,normal_image,32x32,0,1024,0.011369872809154913,0.0004330605268478395,0.0030456483364105225,0.007879003882408142,0.015683501958847046,0.03245365768671034,0.0,0.10263329744338989
A1_G,16,bracket_black/test/good/016.png,0,normal_image,32x32,0,1024,0.0109315071022138,0.00048472583293914797,0.0027617216110229492,0.00726298987865448,0.014656797051429749,0.03396883308887481,0.0,0.09662666916847229
