dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,1,bottle,B,1,0.9833625169728272,0.7943316222542204,0.9984126984126984,0.9995115995115993
mvtec,0,1,bottle,S,1,0.9893111008646746,0.8320502836860579,0.9952380952380953,0.9984502173021734
mvtec,0,1,bottle,C,1,0.9538178187273555,0.6592176593704164,0.9698412698412698,0.99101251717631
mvtec,0,1,bottle,A1_J,1,0.9857078870687013,0.810490243859752,1.0,0.9999999999999998
mvtec,0,1,bottle,TRI_J,1,0.9887757767109338,0.8316348024584261,1.0,0.9999999999999998
mvtec,0,1,bottle,BAL_J,1,0.9886744321379881,0.8300636227328995,0.9992063492063492,0.999751984126984
mvtec,0,1,bottle,DUP_J,1,0.9852459222261903,0.8071214758904304,1.0,0.9999999999999998
mvtec,0,1,bottle,DUP_BAL_J,1,0.9857078870687013,0.810490243859752,1.0,0.9999999999999998
mvtec,0,1,bottle,DUP_EXPECTED_J,1,0.9852459222261903,0.8071214758904304,1.0,0.9999999999999998
mvtec,0,1,bottle,A1_L,1,0.985698927625292,0.8059269139314518,1.0,0.9999999999999998
mvtec,0,1,bottle,DUP_L,1,0.9850761962173467,0.8032601260456629,1.0,0.9999999999999998
mvtec,0,1,bottle,TRI_L,1,0.9887671527436204,0.8278223784691646,1.0,0.9999999999999998
mvtec,0,1,bottle,BAL_L,1,0.9887212303060133,0.8256581613360103,0.9992063492063492,0.999751984126984
mvtec,0,1,cable,B,1,0.9001835954718166,0.5954600328820814,0.8821214392803597,0.9398389216097929
mvtec,0,1,cable,S,1,0.9257572656597733,0.6310568578442721,0.8841829085457271,0.9359441328171243
mvtec,0,1,cable,C,1,0.908985067372692,0.37914863024723194,0.8839955022488756,0.919536506490403
mvtec,0,1,cable,A1_J,1,0.9443068959093239,0.6254944840516983,0.926911544227886,0.9609295963857275
mvtec,0,1,cable,TRI_J,1,0.9408036063776387,0.6438519714096617,0.9113568215892054,0.9530302923076174
mvtec,0,1,cable,BAL_J,1,0.953226139825989,0.6450617977293882,0.9227886056971515,0.9578292087214053
mvtec,0,1,cable,DUP_J,1,0.9287565495773147,0.6196955667570317,0.9102323838080959,0.9535523740828047
mvtec,0,1,cable,DUP_BAL_J,1,0.9443068959093239,0.6254944840516983,0.926911544227886,0.9609295963857275
mvtec,0,1,cable,DUP_EXPECTED_J,1,0.9287565495773147,0.6196955667570317,0.9102323838080959,0.9535523740828047
mvtec,0,1,cable,A1_L,1,0.9394897182030912,0.6136137792555194,0.9070464767616191,0.9505076423003862
mvtec,0,1,cable,DUP_L,1,0.9242907322817202,0.6096368109563013,0.896551724137931,0.9460866800530778
mvtec,0,1,cable,TRI_L,1,0.9392348450645013,0.6407649845736649,0.903673163418291,0.9485938394150416
mvtec,0,1,cable,BAL_L,1,0.9515576027309535,0.640804351049506,0.9098575712143928,0.9513868240518126
mvtec,0,1,capsule,B,1,0.9680328614812709,0.4680934724200086,0.8197048264858396,0.9466975111723263
mvtec,0,1,capsule,S,1,0.980776416166157,0.4610874416409985,0.8496210610291184,0.9640842078059507
mvtec,0,1,capsule,C,1,0.977418778987919,0.39919700634112976,0.9541284403669725,0.9905904989337724
mvtec,0,1,capsule,A1_J,1,0.9774426737206015,0.48958770308985833,0.9198244914240128,0.9788935984928434
mvtec,0,1,capsule,TRI_J,1,0.978779958959634,0.4935035070423954,0.9146390107698444,0.9798443562513719
mvtec,0,1,capsule,BAL_J,1,0.9802203297162124,0.49625975551084356,0.9357798165137615,0.9852538155958375
mvtec,0,1,capsule,DUP_J,1,0.9753327049695774,0.4853866520572572,0.8851216593538094,0.9686178194253341
mvtec,0,1,capsule,DUP_BAL_J,1,0.9774426737206015,0.48958770308985833,0.9198244914240128,0.9788935984928434
mvtec,0,1,capsule,DUP_EXPECTED_J,1,0.9753327049695774,0.4853866520572572,0.8851216593538094,0.9686178194253341
mvtec,0,1,capsule,A1_L,1,0.9789940282360728,0.4984473535770222,0.9086557638611886,0.9764356801205287
mvtec,0,1,capsule,DUP_L,1,0.9754202662448552,0.48912164185268125,0.8731551655364979,0.9658720860851993
mvtec,0,1,capsule,TRI_L,1,0.9817323247954343,0.4987708813898649,0.8938970881531711,0.9739360810745645
mvtec,0,1,capsule,BAL_L,1,0.9834702084575961,0.5038916160030865,0.9182289589150379,0.9804983229609779
mvtec,0,1,carpet,B,1,0.9894276152209139,0.5099312569344938,0.9991974317817015,0.9997530559328314
mvtec,0,1,carpet,S,1,0.9920007990626547,0.6055535396340257,0.995585874799358,0.9985951193859941
mvtec,0,1,carpet,C,1,0.9872357706058263,0.5991003726775442,0.9995987158908507,0.9998751560549315
mvtec,0,1,carpet,A1_J,1,0.9921007804974945,0.5942467701071772,1.0,1.0
mvtec,0,1,carpet,TRI_J,1,0.9926661019354532,0.6137920795543508,1.0,1.0
mvtec,0,1,carpet,BAL_J,1,0.9931536114763249,0.6338602689924379,1.0,1.0
mvtec,0,1,carpet,DUP_J,1,0.9911785952833131,0.5618340872887478,1.0,1.0
mvtec,0,1,carpet,DUP_BAL_J,1,0.9921007804974945,0.5942467701071772,1.0,1.0
mvtec,0,1,carpet,DUP_EXPECTED_J,1,0.9911785952833131,0.5618340872887478,1.0,1.0
mvtec,0,1,carpet,A1_L,1,0.9920886382666317,0.5876215586934118,0.9995987158908507,0.9998751560549315
mvtec,0,1,carpet,DUP_L,1,0.9911994314453327,0.5571304458985079,1.0,1.0
mvtec,0,1,carpet,TRI_L,1,0.9927129132854976,0.6078047338608071,1.0,1.0
mvtec,0,1,carpet,BAL_L,1,0.9931980412781819,0.6273786547035471,1.0,1.0
mvtec,0,1,grid,B,1,0.9936744984421381,0.4832640683175947,0.9991645781119465,0.9996975196612223
mvtec,0,1,grid,S,1,0.9905948174910485,0.4284153132445913,1.0,1.0000000000000002
mvtec,0,1,grid,C,1,0.9288572409017231,0.18879329699838474,0.8822055137844612,0.9539003348551358
mvtec,0,1,grid,A1_J,1,0.9936627489927752,0.4824824700933288,1.0,1.0000000000000002
mvtec,0,1,grid,TRI_J,1,0.9934954522638929,0.4766386658851604,1.0,1.0000000000000002
mvtec,0,1,grid,BAL_J,1,0.9932236873460132,0.4673857486377553,1.0,1.0000000000000002
mvtec,0,1,grid,DUP_J,1,0.9938065025195346,0.48928883380406496,0.9983291562238931,0.9994052928932504
mvtec,0,1,grid,DUP_BAL_J,1,0.9936627489927752,0.4824824700933288,1.0,1.0000000000000002
mvtec,0,1,grid,DUP_EXPECTED_J,1,0.9938065025195346,0.48928883380406496,0.9983291562238931,0.9994052928932504
