method,image_index,sample_id,label,image_max,pixel_ap
E,0,metal_plate/test/good/000.png,0,0.17902658879756927,
E,1,metal_plate/test/good/001.png,0,0.215554341673851,
E,2,metal_plate/test/good/002.png,0,0.25785693526268005,
E,3,metal_plate/test/good/003.png,0,0.24638773500919342,
E,4,metal_plate/test/good/004.png,0,0.18723033368587494,
E,5,metal_plate/test/good/005.png,0,0.21885399520397186,
E,6,metal_plate/test/good/006.png,0,0.21441708505153656,
E,7,metal_plate/test/good/007.png,0,0.1919548362493515,
E,8,metal_plate/test/good/008.png,0,0.18540740013122559,
E,9,metal_plate/test/good/009.png,0,0.22026771306991577,
E,10,metal_plate/test/good/010.png,0,0.15368832647800446,
E,11,metal_plate/test/good/011.png,0,0.2425704300403595,
E,12,metal_plate/test/good/012.png,0,0.18496593832969666,
E,13,metal_plate/test/good/013.png,0,0.16913290321826935,
E,14,metal_plate/test/good/014.png,0,0.20280781388282776,
E,15,metal_plate/test/good/015.png,0,0.18642398715019226,
E,16,metal_plate/test/good/016.png,0,0.18397895991802216,
E,17,metal_plate/test/good/017.png,0,0.27859604358673096,
E,18,metal_plate/test/good/018.png,0,0.16145238280296326,
E,19,metal_plate/test/good/019.png,0,0.20353198051452637,
E,20,metal_plate/test/good/020.png,0,0.17590872943401337,
E,21,metal_plate/test/good/021.png,0,0.22183570265769958,
E,22,metal_plate/test/good/022.png,0,0.16893230378627777,
E,23,metal_plate/test/good/023.png,0,0.2155900001525879,
E,24,metal_plate/test/good/024.png,0,0.19589129090309143,
E,25,metal_plate/test/good/025.png,0,0.14546653628349304,
E,26,metal_plate/test/major_rust/000.png,1,0.21835970878601074,0.8801442194868891
E,27,metal_plate/test/major_rust/001.png,1,0.31777888536453247,0.8309607136818759
E,28,metal_plate/test/major_rust/002.png,1,0.2249830812215805,0.7971503547738182
E,29,metal_plate/test/major_rust/003.png,1,0.2201838344335556,0.8343023727039838
E,30,metal_plate/test/major_rust/004.png,1,0.2124263197183609,0.7692952150651272
E,31,metal_plate/test/major_rust/005.png,1,0.3301670551300049,0.7213177988022949
E,32,metal_plate/test/major_rust/006.png,1,0.19713877141475677,0.8342383615615069
E,33,metal_plate/test/major_rust/007.png,1,0.23442336916923523,0.8193038077105288
E,34,metal_plate/test/major_rust/008.png,1,0.20838291943073273,0.8390743747000406
E,35,metal_plate/test/major_rust/009.png,1,0.22072243690490723,0.7894005920665246
E,36,metal_plate/test/major_rust/010.png,1,0.31784841418266296,0.5824062367164722
E,37,metal_plate/test/major_rust/011.png,1,0.1865098476409912,0.8909384801802815
E,38,metal_plate/test/major_rust/012.png,1,0.2659014165401459,0.7966427760264183
E,39,metal_plate/test/major_rust/013.png,1,0.30201977491378784,0.8177086209661338
E,40,metal_plate/test/scratches/000.png,1,0.2719894349575043,0.755008527561974
E,41,metal_plate/test/scratches/001.png,1,0.29922133684158325,0.7400203257417974
E,42,metal_plate/test/scratches/002.png,1,0.271492600440979,0.8100951756868283
E,43,metal_plate/test/scratches/003.png,1,0.2965644299983978,0.7433000450210077
E,44,metal_plate/test/scratches/004.png,1,0.3375404477119446,0.8800365312368232
E,45,metal_plate/test/scratches/005.png,1,0.2721720039844513,0.9333528600767741
E,46,metal_plate/test/scratches/006.png,1,0.29905274510383606,0.7803330916458913
E,47,metal_plate/test/scratches/007.png,1,0.2143705040216446,0.8054360413186308
E,48,metal_plate/test/scratches/008.png,1,0.2727181911468506,0.8711284109929707
E,49,metal_plate/test/scratches/009.png,1,0.37773263454437256,0.8926224882585904
E,50,metal_plate/test/scratches/010.png,1,0.3546087145805359,0.8653124902233456
E,51,metal_plate/test/scratches/011.png,1,0.25860893726348877,0.841682355324485
E,52,metal_plate/test/scratches/012.png,1,0.27893421053886414,0.8814147777729365
E,53,metal_plate/test/scratches/013.png,1,0.38137370347976685,0.9087609875853949
E,54,metal_plate/test/scratches/014.png,1,0.35538551211357117,0.8428160517000881
E,55,metal_plate/test/scratches/015.png,1,0.2920632064342499,0.7507437946719582
E,56,metal_plate/test/scratches/016.png,1,0.3853481113910675,0.8357395011447885
E,57,metal_plate/test/scratches/017.png,1,0.33775198459625244,0.8276538557591425
E,58,metal_plate/test/scratches/018.png,1,0.22108320891857147,0.5344426565346635
E,59,metal_plate/test/scratches/019.png,1,0.26738080382347107,0.7216051898174731
E,60,metal_plate/test/scratches/020.png,1,0.233754500746727,0.6965407019848842
E,61,metal_plate/test/scratches/021.png,1,0.23343418538570404,0.8109266308340316
E,62,metal_plate/test/scratches/022.png,1,0.3204731345176697,0.8824524950655345
E,63,metal_plate/test/scratches/023.png,1,0.36524584889411926,0.9264087481452734
E,64,metal_plate/test/scratches/024.png,1,0.2760384976863861,0.8609415207931173
E,65,metal_plate/test/scratches/025.png,1,0.3557373285293579,0.7741937840511993
E,66,metal_plate/test/scratches/026.png,1,0.38737064599990845,0.6831384965748487
E,67,metal_plate/test/scratches/027.png,1,0.41640546917915344,0.6075128010905996
E,68,metal_plate/test/scratches/028.png,1,0.41848549246788025,0.7172096929874813
E,69,metal_plate/test/scratches/029.png,1,0.2524217665195465,0.6751641751412172
E,70,metal_plate/test/scratches/030.png,1,0.2591128945350647,0.650127979028747
E,71,metal_plate/test/scratches/031.png,1,0.3176129162311554,0.5839051637930663
E,72,metal_plate/test/scratches/032.png,1,0.33053457736968994,0.6603318510867564
E,73,metal_plate/test/scratches/033.png,1,0.30478569865226746,0.5271099380485659
E,74,metal_plate/test/total_rust/000.png,1,0.22645270824432373,0.923781509731791
E,75,metal_plate/test/total_rust/001.png,1,0.2843742072582245,0.8999388060441925
E,76,metal_plate/test/total_rust/002.png,1,0.29669418931007385,0.9427182491328241
E,77,metal_plate/test/total_rust/003.png,1,0.2799704670906067,0.8802283987331296
E,78,metal_plate/test/total_rust/004.png,1,0.20728474855422974,0.8853567736547165
E,79,metal_plate/test/total_rust/005.png,1,0.24697867035865784,0.9315652940889552
E,80,metal_plate/test/total_rust/006.png,1,0.26038387417793274,0.9608882380141519
E,81,metal_plate/test/total_rust/007.png,1,0.2503964602947235,0.9147056357067456
E,82,metal_plate/test/total_rust/008.png,1,0.28512024879455566,0.8962925865071504
E,83,metal_plate/test/total_rust/009.png,1,0.2589179277420044,0.9325461534870286
E,84,metal_plate/test/total_rust/010.png,1,0.2634083330631256,0.885729088929015
E,85,metal_plate/test/total_rust/011.png,1,0.2143763303756714,0.9274690321334162
E,86,metal_plate/test/total_rust/012.png,1,0.26259565353393555,0.9548525565419176
