category,sample_id,label,image_score
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\000.png,1,0.6033881306648254
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\001.png,1,0.5998349785804749
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\002.png,1,0.5977855324745178
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\003.png,1,0.6234367489814758
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\004.png,1,0.81464022397995
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\005.png,1,0.5249183177947998
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\006.png,1,0.7031728029251099
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\007.png,1,0.5275347232818604
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\008.png,1,0.6111301183700562
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\009.png,1,0.5890079736709595
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\010.png,1,0.5943604111671448
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\011.png,1,0.4532370865345001
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\012.png,1,0.7020570635795593
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\013.png,1,0.5092765092849731
mvtec_bottle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\mvtec_s0_k4\bottle\test\broken_large\014.png,1,0.6179496645927429
