method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,macaroni1/Data/Images/Normal/0790.JPG,0,normal_image,32x48,0,1536,0.009431592266385755,0.0,0.0021286606788635254,0.0059953778982162476,0.01345246285200119,0.03050363063812256,0.0,0.07113897800445557
A1_G,1,macaroni1/Data/Images/Normal/0107.JPG,0,normal_image,32x48,0,1536,0.01109543297206983,0.00034627318382263184,0.0031395256519317627,0.007471486926078796,0.015041783452033997,0.03588736802339554,0.0,0.09309116005897522
A1_G,2,macaroni1/Data/Images/Normal/0484.JPG,0,normal_image,32x48,0,1536,0.010079002221270153,3.7632882595062256e-05,0.002689078450202942,0.007089853286743164,0.014166377484798431,0.03112439066171646,0.0,0.07164555788040161
A1_G,3,macaroni1/Data/Images/Normal/0690.JPG,0,normal_image,32x48,0,1536,0.009650135994888842,0.0,0.0023541226983070374,0.006847277283668518,0.013391703367233276,0.030223704874515533,0.0,0.08969873189926147
A1_G,4,macaroni1/Data/Images/Normal/0303.JPG,0,normal_image,32x48,0,1536,0.00918442604597658,0.0,0.002203039824962616,0.005884900689125061,0.012647107243537903,0.028482049703598022,0.0,0.10493284463882446
A1_G,5,macaroni1/Data/Images/Normal/0237.JPG,0,normal_image,32x48,0,1536,0.009951373271178454,0.0,0.0023621320724487305,0.006744012236595154,0.013937965035438538,0.0310351699590683,0.0,0.08491310477256775
A1_G,6,macaroni1/Data/Images/Normal/0394.JPG,0,normal_image,32x48,0,1536,0.009586427244357765,0.0,0.0025571659207344055,0.006926581263542175,0.01376102864742279,0.028699606657028198,0.0,0.07097932696342468
A1_G,7,macaroni1/Data/Images/Normal/0214.JPG,0,normal_image,32x48,0,1536,0.010262459788161019,0.0,0.002506628632545471,0.006999999284744263,0.014444388449192047,0.03185316175222397,0.0,0.07022091746330261
A1_G,8,macaroni1/Data/Images/Normal/0985.JPG,0,normal_image,32x48,0,1536,0.01033615223908176,0.0,0.0026642829179763794,0.007094249129295349,0.01462557166814804,0.031065993010997772,0.0,0.07950448989868164
A1_G,9,macaroni1/Data/Images/Normal/0657.JPG,0,normal_image,32x48,0,1536,0.010000482725445181,3.078579902648926e-05,0.002729251980781555,0.006815478205680847,0.01373002678155899,0.03069884330034256,0.0,0.09372740983963013
A1_G,10,macaroni1/Data/Images/Normal/0377.JPG,0,normal_image,32x48,0,1536,0.009757182056394717,8.806586265563965e-05,0.002668052911758423,0.006675988435745239,0.01353812962770462,0.02941165119409561,0.0,0.07411852478981018
A1_G,11,macaroni1/Data/Images/Normal/0659.JPG,0,normal_image,32x48,0,1536,0.009160235213736692,4.0844082832336426e-05,0.0024135634303092957,0.006421908736228943,0.013314098119735718,0.027270011603832245,0.0,0.07324391603469849
A1_G,12,macaroni1/Data/Images/Normal/0514.JPG,0,normal_image,32x48,0,1536,0.009507199477714797,0.0,0.00224139541387558,0.006322711706161499,0.012914106249809265,0.02915329486131668,0.0,0.10072755813598633
A1_G,13,macaroni1/Data/Images/Normal/0617.JPG,0,normal_image,32x48,0,1536,0.009949881428231796,0.00022710859775543213,0.0028129741549491882,0.007253393530845642,0.013982199132442474,0.029340729117393494,0.0,0.11813968420028687
A1_G,14,macaroni1/Data/Images/Normal/0725.JPG,0,normal_image,32x48,0,1536,0.009338108104808876,0.0,0.0023190677165985107,0.006433844566345215,0.013072028756141663,0.02772393822669983,0.0,0.07748839259147644
A1_G,15,macaroni1/Data/Images/Normal/0172.JPG,0,normal_image,32x48,0,1536,0.009688115562312305,0.0,0.002510853111743927,0.006680920720100403,0.013555362820625305,0.02931523323059082,0.0,0.09911152720451355
A1_G,16,macaroni1/Data/Images/Normal/0996.JPG,0,normal_image,32x48,0,1536,0.010066016247340789,5.2131712436676025e-05,0.002789035439491272,0.006830081343650818,0.01409977674484253,0.03178048133850098,0.0,0.06808823347091675
A1_G,17,macaroni1/Data/Images/Normal/0483.JPG,0,normal_image,32x48,0,1536,0.009791894117370248,0.0,0.0024987682700157166,0.006658926606178284,0.013623669743537903,0.02981671690940857,0.0,0.0992710292339325
A1_G,18,macaroni1/Data/Images/Normal/0654.JPG,0,normal_image,32x48,0,1536,0.009804564043103406,0.0,0.0026047825813293457,0.006713613867759705,0.014007419347763062,0.029658444225788116,0.0,0.07381480932235718
A1_G,19,macaroni1/Data/Images/Normal/0400.JPG,0,normal_image,32x48,0,1536,0.00979609356727451,0.00015320628881454468,0.002636052668094635,0.0068886131048202515,0.013330727815628052,0.030413374304771423,0.0,0.0630308985710144
A1_G,20,macaroni1/Data/Images/Normal/0469.JPG,0,normal_image,32x48,0,1536,0.009732150880154222,0.0,0.002678819000720978,0.007209077477455139,0.013155989348888397,0.029049783945083618,0.0,0.0919390320777893
A1_G,21,macaroni1/Data/Images/Normal/0525.JPG,0,normal_image,32x48,0,1536,0.009804502944462001,0.0,0.0024155080318450928,0.006575152277946472,0.013561785221099854,0.031056880950927734,0.0,0.0664183497428894
A1_G,22,macaroni1/Data/Images/Normal/0170.JPG,0,normal_image,32x48,0,1536,0.009458762690580139,0.0,0.0021804645657539368,0.0067062824964523315,0.013566747307777405,0.028453901410102844,0.0,0.07554498314857483
A1_G,23,macaroni1/Data/Images/Normal/0631.JPG,0,normal_image,32x48,0,1536,0.009794957334330926,0.0,0.0024922266602516174,0.006588667631149292,0.0133596733212471,0.030425913631916046,0.0,0.08180436491966248
A1_G,24,macaroni1/Data/Images/Normal/0685.JPG,0,normal_image,32x48,0,1536,0.01033584492203469,0.0,0.0025388747453689575,0.00686432421207428,0.014805987477302551,0.03250858187675476,0.0,0.07226067781448364
A1_G,25,macaroni1/Data/Images/Normal/0320.JPG,0,normal_image,32x48,0,1536,0.009904339463294795,0.0,0.0024586543440818787,0.006672173738479614,0.01431727409362793,0.029813289642333984,0.0,0.09312626719474792
A1_G,26,macaroni1/Data/Images/Normal/0869.JPG,0,normal_image,32x48,0,1536,0.009210912277922034,0.0,0.0021849647164344788,0.006029456853866577,0.012904077768325806,0.028168968856334686,0.0,0.08178046345710754
A1_G,27,macaroni1/Data/Images/Normal/0423.JPG,0,normal_image,32x48,0,1536,0.009933935788770517,4.785507917404175e-05,0.002582348883152008,0.006828382611274719,0.013814829289913177,0.031038761138916016,0.0,0.09685152769088745
A1_G,28,macaroni1/Data/Images/Normal/0417.JPG,0,normal_image,32x48,0,1536,0.010518267071650675,9.477883577346802e-05,0.0027078166604042053,0.007594704627990723,0.014783784747123718,0.03112412989139557,0.0,0.07804396748542786
A1_G,29,macaroni1/Data/Images/Normal/0751.JPG,0,normal_image,32x48,0,1536,0.009732246515341103,0.0,0.002469561994075775,0.00660569965839386,0.013627588748931885,0.030340321362018585,0.0,0.07191929221153259
A1_G,30,macaroni1/Data/Images/Normal/0764.JPG,0,normal_image,32x48,0,1536,0.010714314761571586,0.0,0.0024053752422332764,0.006906956434249878,0.014857791364192963,0.033655278384685516,0.0,0.09746047854423523
A1_G,31,macaroni1/Data/Images/Normal/0967.JPG,0,normal_image,32x48,0,1536,0.009560576019187769,0.0,0.002189651131629944,0.0064910948276519775,0.013155072927474976,0.029508978128433228,0.0,0.0918026864528656
