method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,metal_plate/test/good/000.png,0,normal_image,32x32,0,1024,0.010742280748672783,6.012320518493658e-05,0.0025847777724266052,0.007615894079208374,0.015698246657848358,0.0324496179819107,0.0,0.08226966857910156
A1_G,1,metal_plate/test/good/001.png,0,normal_image,32x32,0,1024,0.010648116731317714,5.657821893692019e-05,0.0022946372628211975,0.006770685315132141,0.01507037878036499,0.03355155885219572,0.0,0.07162222266197205
A1_G,2,metal_plate/test/good/002.png,0,normal_image,32x32,0,1024,0.01052039721980691,9.047985076904392e-06,0.002008005976676941,0.0062964558601379395,0.01555582880973816,0.033108112215995786,0.0,0.0989183783531189
A1_G,3,metal_plate/test/good/003.png,0,normal_image,32x32,0,1024,0.011224067449802533,0.0001421794295310974,0.0024174675345420837,0.007275626063346863,0.01574677973985672,0.03569592237472533,0.0,0.09333652257919312
A1_G,4,metal_plate/test/good/004.png,0,normal_image,32x32,0,1024,0.012134254560805857,4.917383193969913e-07,0.00225839763879776,0.007554545998573303,0.017836935818195343,0.038984003663063045,0.0,0.10574933886528015
A1_G,5,metal_plate/test/good/005.png,0,normal_image,32x32,0,1024,0.010706536209909245,0.00017089843750000002,0.002274155616760254,0.006373807787895203,0.015388548374176025,0.03609096109867095,0.0,0.10681849718093872
A1_G,6,metal_plate/test/good/006.png,0,normal_image,32x32,0,1024,0.011893783055711538,0.00014248788356781012,0.0024612024426460266,0.007892191410064697,0.017681851983070374,0.03597445785999296,0.0,0.08459511399269104
A1_G,7,metal_plate/test/good/007.png,0,normal_image,32x32,0,1024,0.011256661207880825,7.444322109222427e-05,0.00251847505569458,0.007533520460128784,0.015813611447811127,0.03413468450307845,0.0,0.08969548344612122
A1_G,8,metal_plate/test/good/008.png,0,normal_image,32x32,0,1024,0.011057099589379504,7.473826408386249e-05,0.002261810004711151,0.006584838032722473,0.015953369438648224,0.0358095675706863,0.0,0.07681208848953247
A1_G,9,metal_plate/test/good/009.png,0,normal_image,32x32,0,1024,0.010081957676447928,6.073117256164559e-05,0.002080872654914856,0.005890905857086182,0.014840513467788696,0.03230457305908203,0.0,0.059595704078674316
A1_G,10,metal_plate/test/good/010.png,0,normal_image,32x32,0,1024,0.010636618448188528,0.00010769963264465334,0.0020594820380210876,0.006147056818008423,0.015145257115364075,0.03557646870613095,0.0,0.1399139165878296
A1_G,11,metal_plate/test/good/011.png,0,normal_image,32x32,0,1024,0.011485101975267753,0.0002994492650032044,0.002700507640838623,0.007613062858581543,0.015461340546607971,0.03691744059324263,0.0,0.10248011350631714
A1_G,12,metal_plate/test/good/012.png,0,normal_image,32x32,0,1024,0.011744044808438048,0.0002180054783821107,0.002575099468231201,0.007515773177146912,0.017118051648139954,0.03853771239519117,0.0,0.10711449384689331
A1_G,13,metal_plate/test/good/013.png,0,normal_image,32x32,0,1024,0.010711513634305447,5.02467155456562e-06,0.0019470006227493286,0.006760731339454651,0.01629030704498291,0.03183973431587217,0.0,0.08387741446495056
A1_G,14,metal_plate/test/good/014.png,0,normal_image,32x32,0,1024,0.01162647528690286,0.00013897269964218144,0.0026468560099601746,0.007848978042602539,0.016663625836372375,0.034961180388927454,0.0,0.0870048999786377
A1_G,15,metal_plate/test/good/015.png,0,normal_image,32x32,0,1024,0.011736110085621476,0.00021872222423553468,0.002555549144744873,0.007384732365608215,0.017273172736167908,0.037616813182830805,0.0,0.1050792932510376
A1_G,16,metal_plate/test/good/016.png,0,normal_image,32x32,0,1024,0.01181586374877952,0.00010312050580978395,0.002381548285484314,0.0071953535079956055,0.016592733561992645,0.03800433725118637,0.0,0.09047499299049377
A1_G,17,metal_plate/test/good/017.png,0,normal_image,32x32,0,1024,0.011556728655705228,0.00012993812561035156,0.0022886693477630615,0.007163867354393005,0.016603969037532806,0.03635706454515457,0.0,0.12765952944755554
A1_G,18,metal_plate/test/good/018.png,0,normal_image,32x32,0,1024,0.011887450673384592,0.0,0.002315513789653778,0.007191509008407593,0.017165407538414,0.039047645032405806,0.0,0.08810707926750183
A1_G,19,metal_plate/test/good/019.png,0,normal_image,32x32,0,1024,0.011426538490923122,0.00018505305051803604,0.00273238867521286,0.00732693076133728,0.01565399020910263,0.03657908588647842,0.0,0.11243468523025513
A1_G,20,metal_plate/test/good/020.png,0,normal_image,32x32,0,1024,0.010449134366353974,0.0,0.0019067078828811646,0.006405696272850037,0.015267416834831238,0.03370442688465117,0.0,0.0720771849155426
A1_G,21,metal_plate/test/good/021.png,0,normal_image,32x32,0,1024,0.011204041249584407,9.275674819946295e-05,0.0023413673043251038,0.006800428032875061,0.016469061374664307,0.036477282643318086,0.0,0.08745524287223816
A1_G,22,metal_plate/test/good/022.png,0,normal_image,32x32,0,1024,0.010988269612425938,0.0001612678170204163,0.001967810094356537,0.00630420446395874,0.016025565564632416,0.03577135503292083,0.0,0.10384231805801392
