method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,cable/test/bent_wire/000.png,1,abnormal_normal,32x32,22,979,0.013560768380471952,0.0,0.0038272440433502197,0.010540574789047241,0.019499674439430237,0.038839974999427776,0.0,0.08805710077285767
A1_G,0,cable/test/bent_wire/000.png,1,defect,32x32,22,45,0.019014376401901244,0.004803973436355591,0.011013597249984741,0.01683121919631958,0.02432042360305786,0.047509324550628645,0.002052485942840576,0.05643513798713684
A1_G,0,cable/test/bent_wire/000.png,1,clean_defect,32x32,22,23,0.016138127316599308,0.004393953084945679,0.011373698711395264,0.01434946060180664,0.02008397877216339,0.0265756756067276,0.002052485942840576,0.04862099885940552
A1_G,0,cable/test/bent_wire/000.png,1,boundary,32x32,22,22,0.022021364081989635,0.006480604410171509,0.010508053004741669,0.01978383958339691,0.02737639844417572,0.05075352489948272,0.00562480092048645,0.05643513798713684
A1_G,1,cable/test/bent_wire/001.png,1,abnormal_normal,32x32,10,997,0.014524448479907802,9.629130363464362e-05,0.005449503660202026,0.012059450149536133,0.02076542377471924,0.037870424985885595,0.0,0.07379189133644104
A1_G,1,cable/test/bent_wire/001.png,1,defect,32x32,10,27,0.02318176958296034,0.007629102468490601,0.015361979603767395,0.022819995880126953,0.028595730662345886,0.04178830385208129,0.004824697971343994,0.04935044050216675
A1_G,1,cable/test/bent_wire/001.png,1,clean_defect,32x32,10,17,0.022074208540074965,0.0062117457389831545,0.016164302825927734,0.022970855236053467,0.02775418758392334,0.033186972141265855,0.004824697971343994,0.04935044050216675
A1_G,1,cable/test/bent_wire/001.png,1,boundary,32x32,10,10,0.025064623355865477,0.011648371815681458,0.015006206929683685,0.022338420152664185,0.036110348999500275,0.04095425307750701,0.010127156972885132,0.04345640540122986
A1_G,2,cable/test/bent_wire/002.png,1,abnormal_normal,32x32,19,970,0.013610309331687455,3.9426982402801535e-05,0.004454471170902252,0.010548129677772522,0.019348688423633575,0.03786911368370056,0.0,0.08040285110473633
A1_G,2,cable/test/bent_wire/002.png,1,defect,32x32,19,54,0.025178766360989323,0.007342112064361574,0.01694002002477646,0.025891289114952087,0.032451897859573364,0.03912103623151778,0.0,0.05245143175125122
A1_G,2,cable/test/bent_wire/002.png,1,clean_defect,32x32,19,35,0.028286799362727575,0.012297508120536805,0.021438241004943848,0.031031131744384766,0.035645127296447754,0.0390590637922287,0.010725021362304688,0.0411376953125
A1_G,2,cable/test/bent_wire/002.png,1,boundary,32x32,19,19,0.019453442410418863,0.0,0.013426274061203003,0.01836216449737549,0.025818243622779846,0.03413540422916408,0.0,0.05245143175125122
A1_G,3,cable/test/bent_wire/003.png,1,abnormal_normal,32x32,14,998,0.013282701492548466,3.7728250026702896e-05,0.004529125988483429,0.010095670819282532,0.019354894757270813,0.03496357053518294,0.0,0.10175734758377075
A1_G,3,cable/test/bent_wire/003.png,1,defect,32x32,14,26,0.0166194519171348,0.004028387367725372,0.008574992418289185,0.015158414840698242,0.023606076836586,0.03324788063764572,0.0020613670349121094,0.039607346057891846
A1_G,3,cable/test/bent_wire/003.png,1,clean_defect,32x32,14,12,0.01462899645169576,0.004393391311168671,0.006891869008541107,0.013876736164093018,0.021490328013896942,0.02678570598363876,0.003724217414855957,0.030349284410476685
A1_G,3,cable/test/bent_wire/003.png,1,boundary,32x32,14,14,0.01832555660179683,0.005018757283687591,0.010636948049068451,0.015766769647598267,0.025766000151634216,0.03610172271728516,0.0020613670349121094,0.039607346057891846
A1_G,4,cable/test/bent_wire/004.png,1,abnormal_normal,32x32,28,961,0.013244998969843186,0.0,0.0042764246463775635,0.010112285614013672,0.018896549940109253,0.03619110584259033,0.0,0.08935785293579102
