method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,test/20000.png,0,normal_image,45x16,0,720,0.011173631995916367,0.0012293577194213868,0.004303291440010071,0.008681163191795349,0.01597343385219574,0.02922881543636321,0.0,0.06355321407318115
A1_G,1,test/20001.png,0,normal_image,45x16,0,720,0.011819056918223698,0.0010068416595458987,0.0038770362734794617,0.008326560258865356,0.016738899052143097,0.03388465046882626,0.0,0.06957727670669556
A1_G,2,test/20002.png,0,normal_image,45x16,0,720,0.012254588968223996,0.0011378034949302675,0.004172921180725098,0.008933857083320618,0.018056079745292664,0.033332556486129754,0.0,0.06546533107757568
A1_G,3,test/20003.png,0,normal_image,45x16,0,720,0.011584035017424159,0.0007805079221725467,0.004191689193248749,0.008886292576789856,0.01578434556722641,0.032858319580554955,0.0,0.07546690106391907
A1_G,4,test/20004.png,0,normal_image,45x16,0,720,0.012435015663504601,0.0014224469661712647,0.004355907440185547,0.008333444595336914,0.017373204231262207,0.03439195603132247,0.0,0.09308946132659912
A1_G,5,test/20005.png,0,normal_image,45x16,0,720,0.011553115025162698,0.000678253173828125,0.0037001147866249084,0.008038029074668884,0.016869261860847473,0.034531103074550616,0.0,0.06974264979362488
A1_G,6,test/20006.png,0,normal_image,45x16,0,720,0.01055619360672103,0.0003715768456459046,0.0029781311750411987,0.007676452398300171,0.015188224613666534,0.031025716662406916,0.0,0.05439832806587219
A1_G,7,test/20007.png,0,normal_image,45x16,0,720,0.012944925493664211,0.00138261616230011,0.004534825682640076,0.009797811508178711,0.018094845116138458,0.034422509372234324,0.0,0.08757135272026062
A1_G,8,test/20008.png,0,normal_image,45x16,0,720,0.010747767984867096,0.0008948475122451783,0.004025422036647797,0.008253693580627441,0.014386668801307678,0.0295362651348114,0.0,0.06100594997406006
A1_G,9,test/20009.png,0,normal_image,45x16,0,720,0.010876281642251545,0.0007497683167457581,0.003825277090072632,0.0076656341552734375,0.015082098543643951,0.030524516105651846,0.0,0.09056133031845093
