method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,chewinggum/Data/Images/Normal/352.JPG,0,normal_image,32x38,0,1216,0.008567559630855134,0.0005388259887695312,0.0029032155871391296,0.006463333964347839,0.011610008776187897,0.023265443742275238,0.0,0.11714377999305725
A1_G,1,chewinggum/Data/Images/Normal/104.JPG,0,normal_image,32x38,0,1216,0.009169152496676696,0.00047919154167175293,0.003405064344406128,0.007050827145576477,0.012532494962215424,0.024788878858089447,0.0,0.05165475606918335
A1_G,2,chewinggum/Data/Images/Normal/337.JPG,0,normal_image,32x38,0,1216,0.009326084222840635,0.0003684312105178833,0.0033411532640457153,0.007018521428108215,0.013008274137973785,0.026608072221279144,0.0,0.0540124773979187
A1_G,3,chewinggum/Data/Images/Normal/213.JPG,0,normal_image,32x38,0,1216,0.008791431147409113,0.0005423277616500854,0.003229960799217224,0.006697565317153931,0.01229780912399292,0.02443622052669525,0.0,0.04997074604034424
A1_G,4,chewinggum/Data/Images/Normal/276.JPG,0,normal_image,32x38,0,1216,0.009039315958752445,0.0004856213927268982,0.002974875271320343,0.006687283515930176,0.012513168156147003,0.025425806641578674,0.0,0.056139856576919556
A1_G,5,chewinggum/Data/Images/Normal/402.JPG,0,normal_image,32x38,0,1216,0.009081899016899498,0.000652015209197998,0.0033831819891929626,0.0069547295570373535,0.012286946177482605,0.02452918142080307,0.0,0.07438623905181885
A1_G,6,chewinggum/Data/Images/Normal/166.JPG,0,normal_image,32x38,0,1216,0.00862819490660178,0.0003124251961708069,0.0033472105860710144,0.0068220049142837524,0.012087531387805939,0.021845296025276184,0.0,0.05464529991149902
A1_G,7,chewinggum/Data/Images/Normal/013.JPG,0,normal_image,32x38,0,1216,0.009511886091020546,0.0005506724119186401,0.0034480616450309753,0.006983518600463867,0.013516448438167572,0.025903671979904175,0.0,0.06667077541351318
A1_G,8,chewinggum/Data/Images/Normal/050.JPG,0,normal_image,32x38,0,1216,0.009303863135803687,0.0004852786660194397,0.0033100321888923645,0.006889611482620239,0.01274862140417099,0.026329457759857178,0.0,0.07158529758453369
A1_G,9,chewinggum/Data/Images/Normal/400.JPG,0,normal_image,32x38,0,1216,0.010044551135874108,0.0008359774947166443,0.0035493001341819763,0.007868677377700806,0.013895146548748016,0.02746810019016266,0.0,0.06514707207679749
A1_G,10,chewinggum/Data/Images/Normal/461.JPG,0,normal_image,32x38,0,1216,0.009445236309578544,0.000640280544757843,0.0034516602754592896,0.007422581315040588,0.013169623911380768,0.025290928781032562,0.0,0.05651122331619263
A1_G,11,chewinggum/Data/Images/Normal/377.JPG,0,normal_image,32x38,0,1216,0.009453651029616594,0.0005547627806663513,0.0033644363284111023,0.007377266883850098,0.013046227395534515,0.026131294667720795,0.0,0.056714415550231934
A1_G,12,chewinggum/Data/Images/Normal/006.JPG,0,normal_image,32x38,0,1216,0.009097598395065257,0.0006101205945014954,0.0032837390899658203,0.006780669093132019,0.012870416045188904,0.024300530552864075,0.0,0.060303837060928345
A1_G,13,chewinggum/Data/Images/Normal/148.JPG,0,normal_image,32x38,0,1216,0.008716969383194259,0.00021529942750930786,0.0028086602687835693,0.006496638059616089,0.012246213853359222,0.024162910878658295,0.0,0.08194699883460999
A1_G,14,chewinggum/Data/Images/Normal/384.JPG,0,normal_image,32x38,0,1216,0.008844317745809493,0.0005433410406112671,0.0030999556183815002,0.0068001896142959595,0.012214481830596924,0.02301187813282013,0.0,0.07411301136016846
A1_G,15,chewinggum/Data/Images/Normal/228.JPG,0,normal_image,32x38,0,1216,0.008872820603612223,0.0004581958055496216,0.0028666406869888306,0.006910979747772217,0.0125192329287529,0.024355068802833557,0.0,0.06512126326560974
A1_G,16,chewinggum/Data/Images/Normal/260.JPG,0,normal_image,32x38,0,1216,0.008939028178390703,0.0003523603081703186,0.003014206886291504,0.006604015827178955,0.012033455073833466,0.02539823204278946,0.0,0.05731135606765747
