method,image_index,sample_id,label,image_max,pixel_ap
B,0,bracket_black/test/good/000.png,0,0.6335820555686951,
B,1,bracket_black/test/good/001.png,0,0.6641800999641418,
B,2,bracket_black/test/good/002.png,0,0.6339207887649536,
B,3,bracket_black/test/good/003.png,0,0.5382413864135742,
B,4,bracket_black/test/good/004.png,0,0.6776372790336609,
B,5,bracket_black/test/good/005.png,0,0.6343801617622375,
B,6,bracket_black/test/good/006.png,0,0.6707921028137207,
B,7,bracket_black/test/good/007.png,0,0.6843523383140564,
B,8,bracket_black/test/good/008.png,0,0.6309800148010254,
B,9,bracket_black/test/good/009.png,0,0.6427515149116516,
B,10,bracket_black/test/good/010.png,0,0.6948645114898682,
B,11,bracket_black/test/good/011.png,0,0.6100326180458069,
B,12,bracket_black/test/good/012.png,0,0.7366718053817749,
B,13,bracket_black/test/good/013.png,0,0.6945265531539917,
B,14,bracket_black/test/good/014.png,0,0.6667942404747009,
B,15,bracket_black/test/good/015.png,0,0.7214282751083374,
B,16,bracket_black/test/good/016.png,0,0.6704368591308594,
B,17,bracket_black/test/good/017.png,0,0.71417635679245,
B,18,bracket_black/test/good/018.png,0,0.6726921200752258,
B,19,bracket_black/test/good/019.png,0,0.69065922498703,
B,20,bracket_black/test/good/020.png,0,0.7170335650444031,
B,21,bracket_black/test/good/021.png,0,0.7238360047340393,
B,22,bracket_black/test/good/022.png,0,0.6768686771392822,
B,23,bracket_black/test/good/023.png,0,0.6155747175216675,
B,24,bracket_black/test/good/024.png,0,0.6963702440261841,
B,25,bracket_black/test/good/025.png,0,0.6909719109535217,
B,26,bracket_black/test/good/026.png,0,0.30811363458633423,
B,27,bracket_black/test/good/027.png,0,0.5690402388572693,
B,28,bracket_black/test/good/028.png,0,0.7099613547325134,
B,29,bracket_black/test/good/029.png,0,0.6680600047111511,
B,30,bracket_black/test/good/030.png,0,0.6919794082641602,
B,31,bracket_black/test/good/031.png,0,0.6675583720207214,
B,32,bracket_black/test/hole/000.png,1,0.6361963152885437,0.010045833881406611
B,33,bracket_black/test/hole/001.png,1,0.6293084621429443,0.0103671695708739
B,34,bracket_black/test/hole/002.png,1,0.7153885364532471,0.0057946437977069104
B,35,bracket_black/test/hole/003.png,1,0.7403413653373718,0.004062109020589842
B,36,bracket_black/test/hole/004.png,1,0.7294475436210632,0.0016910093359445665
B,37,bracket_black/test/hole/005.png,1,0.7091261148452759,0.0043669640717204205
B,38,bracket_black/test/hole/006.png,1,0.33693933486938477,0.002497049231071518
B,39,bracket_black/test/hole/007.png,1,0.6730630397796631,0.0039027934417972506
B,40,bracket_black/test/hole/008.png,1,0.6710119247436523,0.004316624849603553
B,41,bracket_black/test/hole/009.png,1,0.7628060579299927,0.0038324269867792693
B,42,bracket_black/test/hole/010.png,1,0.6566358208656311,0.004633430147706046
B,43,bracket_black/test/hole/011.png,1,0.6542602181434631,0.006560571026308914
B,44,bracket_black/test/scratches/000.png,1,0.7364804148674011,0.0063950697857577884
B,45,bracket_black/test/scratches/001.png,1,0.6605775952339172,0.0174800944375149
B,46,bracket_black/test/scratches/002.png,1,0.6210657954216003,0.02810211731613372
B,47,bracket_black/test/scratches/003.png,1,0.4900258481502533,0.600616458704694
B,48,bracket_black/test/scratches/004.png,1,0.5833466053009033,0.041789844599684656
B,49,bracket_black/test/scratches/005.png,1,0.6791101694107056,0.019713785427975708
B,50,bracket_black/test/scratches/006.png,1,0.6850885152816772,0.004608294930875576
B,51,bracket_black/test/scratches/007.png,1,0.6809163093566895,0.007016025413682464
B,52,bracket_black/test/scratches/008.png,1,0.6732848882675171,0.009190348725881602
B,53,bracket_black/test/scratches/009.png,1,0.6716454029083252,0.009365757441048008
B,54,bracket_black/test/scratches/010.png,1,0.6984926462173462,0.0071267676253655874
B,55,bracket_black/test/scratches/011.png,1,0.7065399885177612,0.007502169800545192
B,56,bracket_black/test/scratches/012.png,1,0.7131917476654053,0.00500335638890516
B,57,bracket_black/test/scratches/013.png,1,0.7124189138412476,0.005225414954542274
B,58,bracket_black/test/scratches/014.png,1,0.6277621388435364,0.009520430919122483
B,59,bracket_black/test/scratches/015.png,1,0.663101315498352,0.016215386929473132
B,60,bracket_black/test/scratches/016.png,1,0.6382602453231812,0.022816455997864714
B,61,bracket_black/test/scratches/017.png,1,0.6021859049797058,0.08645739769202884
B,62,bracket_black/test/scratches/018.png,1,0.5974612236022949,0.11242624300763836
B,63,bracket_black/test/scratches/019.png,1,0.6088073253631592,0.08618806098471006
B,64,bracket_black/test/scratches/020.png,1,0.6612762808799744,0.07986142210280142
B,65,bracket_black/test/scratches/021.png,1,0.5965455174446106,0.01997904528045877
B,66,bracket_black/test/scratches/022.png,1,0.6150004267692566,0.015716844519556607
B,67,bracket_black/test/scratches/023.png,1,0.6271429061889648,0.020744281397009547
