method,image_index,sample_id,label,image_max,pixel_ap
E,0,connector/test/good/000.png,0,0.5157798528671265,
E,1,connector/test/good/001.png,0,0.4040262997150421,
E,2,connector/test/good/002.png,0,0.5011428594589233,
E,3,connector/test/good/003.png,0,0.4609782099723816,
E,4,connector/test/good/004.png,0,0.4559527337551117,
E,5,connector/test/good/005.png,0,0.5237547755241394,
E,6,connector/test/good/006.png,0,0.470449298620224,
E,7,connector/test/good/007.png,0,0.4858280122280121,
E,8,connector/test/good/008.png,0,0.48083335161209106,
E,9,connector/test/good/009.png,0,0.47184163331985474,
E,10,connector/test/good/010.png,0,0.4495283365249634,
E,11,connector/test/good/011.png,0,0.46787506341934204,
E,12,connector/test/good/012.png,0,0.48024529218673706,
E,13,connector/test/good/013.png,0,0.4470289647579193,
E,14,connector/test/good/014.png,0,0.48098433017730713,
E,15,connector/test/good/015.png,0,0.46297234296798706,
E,16,connector/test/good/016.png,0,0.4503273665904999,
E,17,connector/test/good/017.png,0,0.459028035402298,
E,18,connector/test/good/018.png,0,0.5002933740615845,
E,19,connector/test/good/019.png,0,0.5041379928588867,
E,20,connector/test/good/020.png,0,0.5148543119430542,
E,21,connector/test/good/021.png,0,0.48865529894828796,
E,22,connector/test/good/022.png,0,0.4674295485019684,
E,23,connector/test/good/023.png,0,0.5119799971580505,
E,24,connector/test/good/024.png,0,0.5350939035415649,
E,25,connector/test/good/025.png,0,0.5464102029800415,
E,26,connector/test/good/026.png,0,0.5510153770446777,
E,27,connector/test/good/027.png,0,0.5330124497413635,
E,28,connector/test/good/028.png,0,0.5799051523208618,
E,29,connector/test/good/029.png,0,0.4839814007282257,
E,30,connector/test/parts_mismatch/000.png,1,0.5167937278747559,0.4509409701820372
E,31,connector/test/parts_mismatch/001.png,1,0.5194023251533508,0.653608664013511
E,32,connector/test/parts_mismatch/002.png,1,0.5217570662498474,0.37346738698322796
E,33,connector/test/parts_mismatch/003.png,1,0.4951002299785614,0.7296891288002209
E,34,connector/test/parts_mismatch/004.png,1,0.48134279251098633,0.4499690730462299
E,35,connector/test/parts_mismatch/005.png,1,0.5237014293670654,0.5124884419861883
E,36,connector/test/parts_mismatch/006.png,1,0.5273439288139343,0.7301215394081565
E,37,connector/test/parts_mismatch/007.png,1,0.5034437775611877,0.5979077830757126
E,38,connector/test/parts_mismatch/008.png,1,0.544960618019104,0.22387309413356382
E,39,connector/test/parts_mismatch/009.png,1,0.4760679602622986,0.27683267255780997
E,40,connector/test/parts_mismatch/010.png,1,0.5208560824394226,0.21660617399989984
E,41,connector/test/parts_mismatch/011.png,1,0.4825008511543274,0.35431848162639396
E,42,connector/test/parts_mismatch/012.png,1,0.525904655456543,0.3018762591671672
E,43,connector/test/parts_mismatch/013.png,1,0.572762668132782,0.3229178788015695
A1_J,0,connector/test/good/000.png,0,0.24140815436840057,
A1_J,1,connector/test/good/001.png,0,0.2683795392513275,
A1_J,2,connector/test/good/002.png,0,0.1786256581544876,
A1_J,3,connector/test/good/003.png,0,0.18545913696289062,
A1_J,4,connector/test/good/004.png,0,0.19721448421478271,
A1_J,5,connector/test/good/005.png,0,0.2829034924507141,
A1_J,6,connector/test/good/006.png,0,0.27578702569007874,
A1_J,7,connector/test/good/007.png,0,0.2300626039505005,
A1_J,8,connector/test/good/008.png,0,0.18709447979927063,
A1_J,9,connector/test/good/009.png,0,0.2214394360780716,
A1_J,10,connector/test/good/010.png,0,0.31073859333992004,
A1_J,11,connector/test/good/011.png,0,0.23257145285606384,
A1_J,12,connector/test/good/012.png,0,0.22776946425437927,
A1_J,13,connector/test/good/013.png,0,0.17891062796115875,
A1_J,14,connector/test/good/014.png,0,0.2507172226905823,
A1_J,15,connector/test/good/015.png,0,0.17466823756694794,
A1_J,16,connector/test/good/016.png,0,0.2122252881526947,
A1_J,17,connector/test/good/017.png,0,0.23124994337558746,
A1_J,18,connector/test/good/018.png,0,0.1982375532388687,
A1_J,19,connector/test/good/019.png,0,0.22653110325336456,
A1_J,20,connector/test/good/020.png,0,0.19702404737472534,
A1_J,21,connector/test/good/021.png,0,0.20447038114070892,
A1_J,22,connector/test/good/022.png,0,0.19011549651622772,
A1_J,23,connector/test/good/023.png,0,0.21590638160705566,
A1_J,24,connector/test/good/024.png,0,0.1810343861579895,
A1_J,25,connector/test/good/025.png,0,0.21128852665424347,
A1_J,26,connector/test/good/026.png,0,0.22292812168598175,
A1_J,27,connector/test/good/027.png,0,0.19335933029651642,
A1_J,28,connector/test/good/028.png,0,0.24916450679302216,
A1_J,29,connector/test/good/029.png,0,0.22559431195259094,
A1_J,30,connector/test/parts_mismatch/000.png,1,0.21459713578224182,0.509753387886249
A1_J,31,connector/test/parts_mismatch/001.png,1,0.19876983761787415,0.44740251115267327
A1_J,32,connector/test/parts_mismatch/002.png,1,0.2589447796344757,0.37735229757682914
A1_J,33,connector/test/parts_mismatch/003.png,1,0.284882515668869,0.4301800231721987
A1_J,34,connector/test/parts_mismatch/004.png,1,0.2824837267398834,0.8160170061292449
A1_J,35,connector/test/parts_mismatch/005.png,1,0.21384508907794952,0.5887971094552551
A1_J,36,connector/test/parts_mismatch/006.png,1,0.2286573201417923,0.5532238395204959
A1_J,37,connector/test/parts_mismatch/007.png,1,0.19853386282920837,0.4507001216541324
A1_J,38,connector/test/parts_mismatch/008.png,1,0.28292596340179443,0.36377574119088646
A1_J,39,connector/test/parts_mismatch/009.png,1,0.21459630131721497,0.5561231396492597
