dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,0,1,bracket_black,B,1,0.936807994357412,0.02623407000770533,0.43417553191489366,0.5875729912503661
mpdd,0,1,bracket_black,S,1,0.9296363766795515,0.018834982927822767,0.4428191489361702,0.5996639671076649
mpdd,0,1,bracket_black,C,1,0.9068890338343892,0.004180379153102217,0.375,0.531704472562165
mpdd,0,1,bracket_black,A1_J,1,0.9398500835617956,0.009200778806786953,0.4275265957446808,0.5621490941122234
mpdd,0,1,bracket_black,TRI_J,1,0.9362733726490743,0.009862658214289482,0.41555851063829785,0.555887188775731
mpdd,0,1,bracket_black,BAL_J,1,0.9361214289713522,0.008367434674801095,0.4109042553191489,0.5566918430913823
mpdd,0,1,bracket_black,DUP_J,1,0.9399846395563435,0.011523841617696404,0.43683510638297873,0.5640699187407189
mpdd,0,1,bracket_black,DUP_BAL_J,1,0.9398500835617956,0.009200778806786953,0.4275265957446808,0.5621490941122234
mpdd,0,1,bracket_black,DUP_EXPECTED_J,1,0.9399846395563435,0.011523841617696404,0.43683510638297873,0.5640699187407189
mpdd,0,1,bracket_black,A1_L,1,0.9348922587476183,0.008446912851182369,0.410904255319149,0.5511596943080194
mpdd,0,1,bracket_black,DUP_L,1,0.9363432980675277,0.01088178041983609,0.42486702127659576,0.558234221305072
mpdd,0,1,bracket_black,TRI_L,1,0.9338376157616087,0.00968174351910733,0.418218085106383,0.5558635434946949
mpdd,0,1,bracket_black,BAL_L,1,0.9324290781244678,0.007848488459600438,0.4075797872340426,0.5558924118360455
mpdd,0,1,bracket_brown,B,1,0.8956340387105974,0.03772476699790766,0.4856711915535445,0.6761955522801084
mpdd,0,1,bracket_brown,S,1,0.9301990994444447,0.04625530675471452,0.43137254901960786,0.6488569966932699
mpdd,0,1,bracket_brown,C,1,0.9265264200755896,0.030722769582131295,0.5671191553544496,0.7163959286518556
mpdd,0,1,bracket_brown,A1_J,1,0.9094877560526651,0.03506210389028021,0.5603318250377074,0.7399949469760592
mpdd,0,1,bracket_brown,TRI_J,1,0.9221735053953801,0.040927775319585316,0.502262443438914,0.7021940789305717
mpdd,0,1,bracket_brown,BAL_J,1,0.9235661232561516,0.03862953628916619,0.5354449472096531,0.7315514228853147
mpdd,0,1,bracket_brown,DUP_J,1,0.904108685002689,0.036297845087021885,0.528657616892911,0.7087128841756154
mpdd,0,1,bracket_brown,DUP_BAL_J,1,0.9094877560526651,0.03506210389028021,0.5603318250377074,0.7399949469760592
mpdd,0,1,bracket_brown,DUP_EXPECTED_J,1,0.904108685002689,0.036297845087021885,0.528657616892911,0.7087128841756154
mpdd,0,1,bracket_brown,A1_L,1,0.9192647314973267,0.03902679910757004,0.576923076923077,0.7336251950484683
mpdd,0,1,bracket_brown,DUP_L,1,0.9107069132278831,0.039025333219975755,0.5384615384615384,0.6987479488159031
mpdd,0,1,bracket_brown,TRI_L,1,0.9286084208531078,0.04394881726819973,0.5158371040723981,0.6865408692801347
mpdd,0,1,bracket_brown,BAL_L,1,0.9319528766984506,0.042733196575813495,0.5452488687782805,0.7105906183014447
mpdd,0,1,bracket_white,B,1,0.9899914326240256,0.08874737080064851,0.7044444444444444,0.6461388369463097
mpdd,0,1,bracket_white,S,1,0.9890712199181376,0.08459173149900534,0.6633333333333333,0.6783522798343196
mpdd,0,1,bracket_white,C,1,0.981232613712592,0.04604680170632756,0.7355555555555556,0.7240147423149413
mpdd,0,1,bracket_white,A1_J,1,0.9926844700417811,0.12344926711098607,0.7855555555555556,0.7564372591813036
mpdd,0,1,bracket_white,TRI_J,1,0.9915491976715671,0.13135039157364178,0.7377777777777778,0.7446100036173315
mpdd,0,1,bracket_white,BAL_J,1,0.9925208636710795,0.1270919439235959,0.7755555555555556,0.7772410835634779
mpdd,0,1,bracket_white,DUP_J,1,0.9917931780565962,0.11204359262428301,0.7466666666666667,0.7045143887104062
mpdd,0,1,bracket_white,DUP_BAL_J,1,0.9926844700417811,0.12344926711098607,0.7855555555555556,0.7564372591813036
mpdd,0,1,bracket_white,DUP_EXPECTED_J,1,0.9917931780565962,0.11204359262428301,0.7466666666666667,0.7045143887104062
mpdd,0,1,bracket_white,A1_L,1,0.9925265459103929,0.1384881340216067,0.79,0.7684812761368793
mpdd,0,1,bracket_white,DUP_L,1,0.9916895546300192,0.1257209752788497,0.7622222222222222,0.7263949041469987
mpdd,0,1,bracket_white,TRI_L,1,0.9921290502180401,0.1498484062835205,0.7444444444444445,0.7411254911499098
mpdd,0,1,bracket_white,BAL_L,1,0.9928617096491511,0.14533534787788838,0.7855555555555556,0.782288069288856
mpdd,0,1,connector,B,1,0.9422073910386193,0.08625715763618155,0.519047619047619,0.32758276612205484
mpdd,0,1,connector,S,1,0.9470866186813649,0.09652705208881077,0.5166666666666666,0.3385844384959077
mpdd,0,1,connector,C,1,0.961266698815179,0.09776682916990902,0.8261904761904763,0.7284271647720593
mpdd,0,1,connector,A1_J,1,0.9488183417125194,0.12482894359439316,0.5714285714285714,0.4311063420475626
mpdd,0,1,connector,TRI_J,1,0.9458640561075841,0.11425534450242832,0.5357142857142857,0.3410824735094713
mpdd,0,1,connector,BAL_J,1,0.9495428011205216,0.13539892019246116,0.5595238095238095,0.42595265919301817
mpdd,0,1,connector,DUP_J,1,0.9455464479231313,0.10171131087980637,0.5404761904761906,0.3547908486705055
mpdd,0,1,connector,DUP_BAL_J,1,0.9488183417125194,0.12482894359439316,0.5714285714285714,0.4311063420475626
mpdd,0,1,connector,DUP_EXPECTED_J,1,0.9455464479231313,0.10171131087980637,0.5404761904761906,0.3547908486705055
mpdd,0,1,connector,A1_L,1,0.9572166988073201,0.129700141868503,0.5976190476190476,0.4785322544109091
mpdd,0,1,connector,DUP_L,1,0.95205274415668,0.10554176103741823,0.5571428571428572,0.3559305928409107
mpdd,0,1,connector,TRI_L,1,0.9562155331651665,0.12538137576257793,0.5761904761904761,0.3908475852668976
mpdd,0,1,connector,BAL_L,1,0.9602857035694597,0.14811011720727868,0.6214285714285714,0.5050262455947658
mpdd,0,1,metal_plate,B,1,0.9529578619851743,0.7559802570670267,0.9745395449620802,0.9912933697120341
mpdd,0,1,metal_plate,S,1,0.9692975247599477,0.8423133726484513,0.9929577464788732,0.9974692899917978
mpdd,0,1,metal_plate,C,1,0.987612940272716,0.9257676240753241,0.9978331527627303,0.9992228867880035
mpdd,0,1,metal_plate,A1_J,1,0.9761441558067856,0.8688198603532439,1.0,1.0
mpdd,0,1,metal_plate,TRI_J,1,0.9739733693543658,0.8602662858262091,1.0,1.0
mpdd,0,1,metal_plate,BAL_J,1,0.9801688703541787,0.8904302034689975,1.0,1.0
mpdd,0,1,metal_plate,DUP_J,1,0.968391671450627,0.8297978668897631,1.0,1.0
mpdd,0,1,metal_plate,DUP_BAL_J,1,0.9761441558067856,0.8688198603532439,1.0,1.0
mpdd,0,1,metal_plate,DUP_EXPECTED_J,1,0.968391671450627,0.8297978668897631,1.0,1.0
mpdd,0,1,metal_plate,A1_L,1,0.9774313184681823,0.8663309131100323,1.0,1.0
mpdd,0,1,metal_plate,DUP_L,1,0.9691315738939348,0.8259343785056004,1.0,1.0
mpdd,0,1,metal_plate,TRI_L,1,0.9767651208031146,0.8668851741339424,1.0,1.0
mpdd,0,1,metal_plate,BAL_L,1,0.9828238576794441,0.8959373946348185,1.0,1.0
mpdd,0,1,tubes,B,1,0.9822681281375449,0.6946048528880219,0.9325181159420289,0.9747606302963413
mpdd,0,1,tubes,S,1,0.9744479499582912,0.5683258543621723,0.9388586956521738,0.9735273442443512
mpdd,0,1,tubes,C,1,0.9711351407579409,0.47055204582819193,0.8858695652173914,0.9469651664340161
