method,image_index,sample_id,label,image_max,pixel_ap
B,0,grid/test/bent/000.png,1,0.5401173830032349,0.2406921142564909
B,1,grid/test/bent/001.png,1,0.5676575899124146,0.529404996712689
B,2,grid/test/bent/002.png,1,0.6355483531951904,0.41943052253839613
B,3,grid/test/bent/003.png,1,0.607552170753479,0.28049637039054937
B,4,grid/test/bent/004.png,1,0.5647673606872559,0.6229938137428723
B,5,grid/test/bent/005.png,1,0.5961822271347046,0.711059923907216
B,6,grid/test/bent/006.png,1,0.6092851758003235,0.7707852574052818
B,7,grid/test/bent/007.png,1,0.5458142161369324,0.5690309427240952
B,8,grid/test/bent/008.png,1,0.5364779829978943,0.6223650124385418
B,9,grid/test/bent/009.png,1,0.649896502494812,0.4358638606890564
B,10,grid/test/bent/010.png,1,0.6555668115615845,0.6876869454217083
B,11,grid/test/bent/011.png,1,0.5959449410438538,0.5270756536112022
B,12,grid/test/broken/000.png,1,0.5727022290229797,0.7344396436811363
B,13,grid/test/broken/001.png,1,0.5852598547935486,0.6631931120004305
B,14,grid/test/broken/002.png,1,0.6310731172561646,0.584054834054834
B,15,grid/test/broken/003.png,1,0.6419399976730347,0.3173812621240254
B,16,grid/test/broken/004.png,1,0.6304692029953003,0.513199530032127
B,17,grid/test/broken/005.png,1,0.5818923711776733,0.26027115095972064
B,18,grid/test/broken/006.png,1,0.6058977842330933,0.4039201248816681
B,19,grid/test/broken/007.png,1,0.562828779220581,0.17143899510977065
B,20,grid/test/broken/008.png,1,0.468406081199646,0.36840759760492203
B,21,grid/test/broken/009.png,1,0.580115795135498,0.2954600833137222
B,22,grid/test/broken/010.png,1,0.5363168716430664,0.266957323220101
B,23,grid/test/broken/011.png,1,0.6008859872817993,0.24372144407992224
B,24,grid/test/glue/000.png,1,0.5319077372550964,0.751174862728565
B,25,grid/test/glue/001.png,1,0.5500923991203308,0.9741269841269842
B,26,grid/test/glue/002.png,1,0.5885101556777954,0.7864045955764222
B,27,grid/test/glue/003.png,1,0.5639491081237793,0.9484497645211931
B,28,grid/test/glue/004.png,1,0.6687639355659485,0.884882740336763
B,29,grid/test/glue/005.png,1,0.5873174667358398,0.2729207067442362
B,30,grid/test/glue/006.png,1,0.5343431234359741,0.716009708771079
B,31,grid/test/glue/007.png,1,0.5285242795944214,0.891462083238399
B,32,grid/test/glue/008.png,1,0.4012755751609802,0.7003968253968255
B,33,grid/test/glue/009.png,1,0.5359294414520264,0.8017056209103461
B,34,grid/test/glue/010.png,1,0.6853255033493042,0.8643131006850048
B,35,grid/test/good/000.png,0,0.17531844973564148,
B,36,grid/test/good/001.png,0,0.25262293219566345,
B,37,grid/test/good/002.png,0,0.22930572926998138,
B,38,grid/test/good/003.png,0,0.1695789396762848,
B,39,grid/test/good/004.png,0,0.30799922347068787,
B,40,grid/test/good/005.png,0,0.19835428893566132,
B,41,grid/test/good/006.png,0,0.23654940724372864,
B,42,grid/test/good/007.png,0,0.21959541738033295,
B,43,grid/test/good/008.png,0,0.2038128823041916,
B,44,grid/test/good/009.png,0,0.19152677059173584,
B,45,grid/test/good/010.png,0,0.281245619058609,
B,46,grid/test/good/011.png,0,0.2321779429912567,
B,47,grid/test/good/012.png,0,0.2523912191390991,
B,48,grid/test/good/013.png,0,0.21865668892860413,
B,49,grid/test/good/014.png,0,0.18199238181114197,
B,50,grid/test/good/015.png,0,0.20061053335666656,
B,51,grid/test/good/016.png,0,0.2259281575679779,
B,52,grid/test/good/017.png,0,0.25038424134254456,
B,53,grid/test/good/018.png,0,0.21443648636341095,
B,54,grid/test/good/019.png,0,0.23923395574092865,
B,55,grid/test/good/020.png,0,0.3553682863712311,
B,56,grid/test/metal_contamination/000.png,1,0.6604864597320557,0.9338235294117647
B,57,grid/test/metal_contamination/001.png,1,0.7337184548377991,0.7240447985939895
B,58,grid/test/metal_contamination/002.png,1,0.7245819568634033,0.9152463549522374
B,59,grid/test/metal_contamination/003.png,1,0.7003090977668762,0.6040570516802836
B,60,grid/test/metal_contamination/004.png,1,0.7244057059288025,0.867209433655057
B,61,grid/test/metal_contamination/005.png,1,0.7521088719367981,0.8640315692351892
