method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,cable/test/bent_wire/000.png,1,abnormal_normal,32x32,22,979,0.013101621564245564,0.0005541026592254639,0.004959076642990112,0.010540544986724854,0.018425822257995605,0.03360243737697601,0.0,0.06633371114730835
A1_G,0,cable/test/bent_wire/000.png,1,defect,32x32,22,45,0.022438692384295994,0.005789852142333985,0.01153072714805603,0.019204050302505493,0.02837270498275757,0.053107345104217496,0.0,0.07871764898300171
A1_G,0,cable/test/bent_wire/000.png,1,clean_defect,32x32,22,23,0.019997572121412857,0.006954282522201538,0.011632263660430908,0.017880499362945557,0.025290250778198242,0.041643515229225145,0.00441509485244751,0.055365949869155884
A1_G,0,cable/test/bent_wire/000.png,1,boundary,32x32,22,22,0.02499077265912836,0.005666063725948333,0.009967587888240814,0.021456822752952576,0.032094359397888184,0.06568499207496642,0.0,0.07871764898300171
A1_G,1,cable/test/bent_wire/001.png,1,abnormal_normal,32x32,10,997,0.015185806433200357,0.0010785341262817387,0.006357252597808838,0.01293402910232544,0.020862966775894165,0.03807211518287657,0.0,0.1352972686290741
A1_G,1,cable/test/bent_wire/001.png,1,defect,32x32,10,27,0.03242221143510607,0.01705787479877472,0.024831831455230713,0.029089003801345825,0.04006527364253998,0.050867480039596555,0.013975143432617188,0.0527215301990509
A1_G,1,cable/test/bent_wire/001.png,1,clean_defect,32x32,10,17,0.03150248176911298,0.017498278617858888,0.025274187326431274,0.029341459274291992,0.03488066792488098,0.048452663421630855,0.013975143432617188,0.05177783966064453
A1_G,1,cable/test/bent_wire/001.png,1,boundary,32x32,10,10,0.033985751867294314,0.019626563787460326,0.02467457950115204,0.028576374053955078,0.04656634479761124,0.05093133002519607,0.01649165153503418,0.0527215301990509
A1_G,2,cable/test/bent_wire/002.png,1,abnormal_normal,32x32,19,970,0.013658617943832555,0.0006048455834388733,0.004912428557872772,0.012082323431968689,0.019413545727729797,0.03384904861450195,0.0,0.07205861806869507
A1_G,2,cable/test/bent_wire/002.png,1,defect,32x32,19,54,0.02397073253437325,0.009672635793685914,0.016932904720306396,0.022359490394592285,0.031287141144275665,0.04205679297447205,0.0,0.04725062847137451
A1_G,2,cable/test/bent_wire/002.png,1,clean_defect,32x32,19,35,0.02559787120137896,0.013234129548072815,0.01863853633403778,0.0235002338886261,0.03285324573516846,0.042043906450271604,0.010725021362304688,0.04725062847137451
A1_G,2,cable/test/bent_wire/002.png,1,boundary,32x32,19,19,0.020973371831994308,0.0045584142208099365,0.014191597700119019,0.01840069890022278,0.029300764203071594,0.041086563467979426,0.0,0.04486533999443054
A1_G,3,cable/test/bent_wire/003.png,1,abnormal_normal,32x32,14,998,0.011400189482138487,0.00024826377630233766,0.0040482208132743835,0.009526059031486511,0.01568473130464554,0.029438994824886322,0.0,0.09211146831512451
A1_G,3,cable/test/bent_wire/003.png,1,defect,32x32,14,26,0.01502956679234138,0.0067816004157066345,0.00965864211320877,0.01366385817527771,0.018327616155147552,0.026218347251415253,0.0033252835273742676,0.043908655643463135
A1_G,3,cable/test/bent_wire/003.png,1,clean_defect,32x32,14,12,0.012318129340807596,0.005181169509887696,0.009132757782936096,0.011842459440231323,0.014535993337631226,0.020299896597862244,0.0033252835273742676,0.02107536792755127
A1_G,3,cable/test/bent_wire/003.png,1,boundary,32x32,14,14,0.017353656036513194,0.00832093358039856,0.010486386716365814,0.01592107117176056,0.018863260746002197,0.0327085331082344,0.007027536630630493,0.043908655643463135
A1_G,4,cable/test/bent_wire/004.png,1,abnormal_normal,32x32,28,961,0.012337002310122708,0.0006572902202606201,0.004664123058319092,0.009744524955749512,0.017562031745910645,0.03196325898170471,0.0,0.08114305138587952
A1_G,4,cable/test/bent_wire/004.png,1,defect,32x32,28,63,0.019917423289919658,0.0062896102666854855,0.011896833777427673,0.01767069101333618,0.026216313242912292,0.040086090564727776,0.004098951816558838,0.05014294385910034
A1_G,4,cable/test/bent_wire/004.png,1,clean_defect,32x32,28,35,0.01938080276761736,0.007801997661590576,0.011583402752876282,0.01767069101333618,0.025361105799674988,0.03508388400077819,0.004098951816558838,0.050102412700653076
A1_G,4,cable/test/bent_wire/004.png,1,boundary,32x32,28,28,0.020588198942797526,0.005520921945571899,0.014508344233036041,0.017749667167663574,0.02891920506954193,0.043740966916084284,0.0045129358768463135,0.05014294385910034
A1_G,5,cable/test/bent_wire/005.png,1,abnormal_normal,32x32,21,965,0.016933867999309085,0.0021486878395080566,0.00733029842376709,0.014393866062164307,0.02344268560409546,0.041255295276641846,0.0,0.08282217383384705
A1_G,5,cable/test/bent_wire/005.png,1,defect,32x32,21,59,0.03619680061178692,0.015672108530998232,0.02799999713897705,0.035534292459487915,0.04598654806613922,0.061946508288383474,0.0016660988330841064,0.07641160488128662
A1_G,5,cable/test/bent_wire/005.png,1,clean_defect,32x32,21,38,0.03700531313293859,0.015563076734542847,0.03064655512571335,0.03808636963367462,0.0444021075963974,0.05937860310077667,0.0016660988330841064,0.0647442638874054
A1_G,5,cable/test/bent_wire/005.png,1,boundary,32x32,21,21,0.03473377795446487,0.016627728939056396,0.025082647800445557,0.032174885272979736,0.04714268445968628,0.06317949295043945,0.0070715248584747314,0.07641160488128662
A1_G,6,cable/test/bent_wire/006.png,1,abnormal_normal,32x32,30,956,0.01224120896481071,0.0006419643759727478,0.004650801420211792,0.010011613368988037,0.017222575843334198,0.030357755720615387,0.0,0.08879268169403076
A1_G,6,cable/test/bent_wire/006.png,1,defect,32x32,30,68,0.02708723965813132,0.012546370923519134,0.018132120370864868,0.024783670902252197,0.031148627400398254,0.05507852882146835,0.006353795528411865,0.09593576192855835
A1_G,6,cable/test/bent_wire/006.png,1,clean_defect,32x32,30,38,0.02539260607016714,0.013949631154537201,0.021002046763896942,0.025342896580696106,0.03030885010957718,0.03668627887964249,0.009763956069946289,0.04326567053794861
A1_G,6,cable/test/bent_wire/006.png,1,boundary,32x32,30,30,0.029233775536219277,0.011328560113906861,0.015824325382709503,0.023204252123832703,0.03218252956867218,0.0630669295787811,0.006353795528411865,0.09593576192855835
A1_G,7,cable/test/bent_wire/007.png,1,abnormal_normal,32x32,29,957,0.014209519172536916,0.001030164957046509,0.00588148832321167,0.011236101388931274,0.020107239484786987,0.035472267866134624,0.0,0.09590578079223633
A1_G,7,cable/test/bent_wire/007.png,1,defect,32x32,29,67,0.021691889015596304,0.0032596319913864137,0.01036420464515686,0.020308762788772583,0.02768075466156006,0.05079098343849182,0.000892341136932373,0.06607562303543091
A1_G,7,cable/test/bent_wire/007.png,1,clean_defect,32x32,29,38,0.01787825085614857,0.0032509282231330872,0.009547494351863861,0.01784619688987732,0.02265828847885132,0.03775158524513244,0.0026451945304870605,0.050950467586517334
A1_G,7,cable/test/bent_wire/007.png,1,boundary,32x32,29,29,0.026689070052114027,0.003332984447479248,0.016932547092437744,0.022601664066314697,0.03584831953048706,0.060295683145523055,0.000892341136932373,0.06607562303543091
A1_G,8,cable/test/bent_wire/008.png,1,abnormal_normal,32x32,13,991,0.01307144691917658,0.0006801038980484009,0.004636615514755249,0.010992377996444702,0.01852676272392273,0.032754793763160706,0.0,0.066631019115448
A1_G,8,cable/test/bent_wire/008.png,1,defect,32x32,13,33,0.02307334090724136,0.012077808380126953,0.015219718217849731,0.021563053131103516,0.029262453317642212,0.03633380532264709,0.010514140129089355,0.04554462432861328
