method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,pill/test/color/000.png,1,abnormal_normal,32x32,2,1021,0.012329479097502706,0.0,0.0025106072425842285,0.007537484169006348,0.016549736261367798,0.041690677404403687,0.0,0.12192940711975098
A1_G,0,pill/test/color/000.png,1,defect,32x32,2,3,0.02511228124300639,0.016249868273735046,0.02024458348751068,0.025237977504730225,0.030042827129364014,0.033886706829071044,0.015251189470291138,0.0348476767539978
A1_G,0,pill/test/color/000.png,1,clean_defect,32x32,2,1,0.025237977504730225,0.025237977504730225,0.025237977504730225,0.025237977504730225,0.025237977504730225,0.025237977504730225,0.025237977504730225,0.025237977504730225
A1_G,0,pill/test/color/000.png,1,boundary,32x32,2,2,0.02504943311214447,0.01623101383447647,0.020150311291217804,0.02504943311214447,0.029948554933071136,0.03386785238981247,0.015251189470291138,0.0348476767539978
A1_G,1,pill/test/color/001.png,1,abnormal_normal,32x32,14,1007,0.010867959189912176,0.0,0.002146288752555847,0.006882905960083008,0.015503853559494019,0.034699857234954806,0.0,0.07850822806358337
A1_G,1,pill/test/color/001.png,1,defect,32x32,14,17,0.018684311824686387,0.00881614089012146,0.012822449207305908,0.01877570152282715,0.023360729217529297,0.031015950441360473,0.0038313567638397217,0.031828075647354126
A1_G,1,pill/test/color/001.png,1,clean_defect,32x32,14,3,0.017802069584528606,0.011331135034561157,0.015110284090042114,0.01983422040939331,0.02150993049144745,0.02285049855709076,0.010386347770690918,0.023185640573501587
A1_G,1,pill/test/color/001.png,1,boundary,32x32,14,14,0.018873363733291626,0.007881493866443634,0.01303863525390625,0.018753111362457275,0.02418828010559082,0.031168223917484285,0.0038313567638397217,0.031828075647354126
A1_G,2,pill/test/color/002.png,1,abnormal_normal,32x32,19,1004,0.011132656281212886,0.0,0.0021261945366859436,0.007085829973220825,0.01531265676021576,0.03846130967140185,0.0,0.0878652036190033
A1_G,2,pill/test/color/002.png,1,defect,32x32,19,20,0.015372666716575622,0.0,0.0013489201664924622,0.007516250014305115,0.025445878505706787,0.046658727526664744,0.0,0.0612010657787323
A1_G,2,pill/test/color/002.png,1,clean_defect,32x32,19,1,7.176399230957031e-05,7.176399230957031e-05,7.176399230957031e-05,7.176399230957031e-05,7.176399230957031e-05,7.176399230957031e-05,7.176399230957031e-05,7.176399230957031e-05
A1_G,2,pill/test/color/002.png,1,boundary,32x32,19,19,0.016177977386273835,0.0,0.002838626503944397,0.008079439401626587,0.02595314383506775,0.04742411375045773,0.0,0.0612010657787323
A1_G,3,pill/test/color/003.png,1,abnormal_normal,32x32,15,1006,0.01136803452229168,0.0,0.0024025142192840576,0.007278159260749817,0.01644110679626465,0.033983662724494934,0.0,0.10745757818222046
A1_G,3,pill/test/color/003.png,1,defect,32x32,15,18,0.014553589953316582,0.002487596869468689,0.009458497166633606,0.014958888292312622,0.020198822021484375,0.027913460135459894,0.002451777458190918,0.030935615301132202
A1_G,3,pill/test/color/003.png,1,clean_defect,32x32,15,3,0.01429524024327596,0.003190144896507263,0.005975052714347839,0.00945618748664856,0.02019590139389038,0.028787672519683838,0.002493917942047119,0.030935615301132202
A1_G,3,pill/test/color/003.png,1,boundary,32x32,15,15,0.014605259895324707,0.0036007732152938845,0.009740635752677917,0.015058755874633789,0.02016305923461914,0.023054042458534235,0.002451777458190918,0.027380138635635376
A1_G,4,pill/test/color/004.png,1,abnormal_normal,32x32,6,1014,0.011296309604212141,0.0,0.0024985745549201965,0.007307067513465881,0.016193807125091553,0.03626591265201565,0.0,0.0860605239868164
A1_G,4,pill/test/color/004.png,1,defect,32x32,6,10,0.018716278672218322,0.011243930459022522,0.013457737863063812,0.017471641302108765,0.018801607191562653,0.03292040675878524,0.01030266284942627,0.03602561354637146
A1_G,4,pill/test/color/004.png,1,clean_defect,32x32,6,4,0.01801704615354538,0.01729438006877899,0.017598256468772888,0.017904505133628845,0.018323294818401337,0.018897269666194916,0.017218410968780518,0.01904076337814331
A1_G,4,pill/test/color/004.png,1,boundary,32x32,6,6,0.01918243368466695,0.010825589299201965,0.012618795037269592,0.013623401522636414,0.02533254772424698,0.03430049866437912,0.01030266284942627,0.03602561354637146
A1_G,5,pill/test/color/005.png,1,abnormal_normal,32x32,17,1001,0.0120253123186685,0.0,0.002728700637817383,0.008006781339645386,0.016172468662261963,0.03862643241882324,0.0,0.09481644630432129
