method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,cashew/Data/Images/Normal/023.JPG,0,normal_image,32x34,0,1088,0.00986700305057799,0.0,0.002600938081741333,0.0067186057567596436,0.013604462146759033,0.029842755198478697,0.0,0.10565954446792603
A1_G,1,cashew/Data/Images/Normal/352.JPG,0,normal_image,32x34,0,1088,0.009533219779019846,0.0,0.002856433391571045,0.006586357951164246,0.01329919695854187,0.027528379857540083,0.0,0.07804316282272339
A1_G,2,cashew/Data/Images/Normal/104.JPG,0,normal_image,32x34,0,1088,0.009465198909096858,0.00020182132720947266,0.0027999281883239746,0.006614416837692261,0.013346917927265167,0.028780293464660624,0.0,0.05649822950363159
A1_G,3,cashew/Data/Images/Normal/337.JPG,0,normal_image,32x34,0,1088,0.009902221452006522,0.00014251470565795898,0.0025798752903938293,0.00672478973865509,0.01364925503730774,0.029517054557800283,0.0,0.07995548844337463
A1_G,4,cashew/Data/Images/Normal/213.JPG,0,normal_image,32x34,0,1088,0.009775128599037142,0.0,0.002434372901916504,0.006528511643409729,0.012756243348121643,0.03162739276885981,0.0,0.08763164281845093
A1_G,5,cashew/Data/Images/Normal/276.JPG,0,normal_image,32x34,0,1088,0.009696537519202512,0.00018844008445739746,0.002586185932159424,0.006619513034820557,0.013771310448646545,0.029408222436904895,0.0,0.0818280577659607
A1_G,6,cashew/Data/Images/Normal/402.JPG,0,normal_image,32x34,0,1088,0.009549181935760905,0.0002177149057388306,0.002709805965423584,0.006601318717002869,0.0131593719124794,0.02801826149225235,0.0,0.08331003785133362
A1_G,7,cashew/Data/Images/Normal/166.JPG,0,normal_image,32x34,0,1088,0.009178918786346912,0.0001646801829338074,0.0025319904088974,0.006400465965270996,0.01306256651878357,0.027198413014411893,0.0,0.07559594511985779
A1_G,8,cashew/Data/Images/Normal/013.JPG,0,normal_image,32x34,0,1088,0.010007647359195878,0.0001209765672683716,0.002917267382144928,0.00678563117980957,0.013620883226394653,0.03094222396612167,0.0,0.08934861421585083
A1_G,9,cashew/Data/Images/Normal/050.JPG,0,normal_image,32x34,0,1088,0.009364454020910403,4.099309444427507e-06,0.002471722662448883,0.0062714070081710815,0.01321130245923996,0.027862194180488582,0.0,0.07338914275169373
A1_G,10,cashew/Data/Images/Normal/400.JPG,0,normal_image,32x34,0,1088,0.009780113010064644,0.00010621398687362673,0.002806052565574646,0.006929844617843628,0.013797760009765625,0.03050289005041118,0.0,0.06269076466560364
A1_G,11,cashew/Data/Images/Normal/461.JPG,0,normal_image,32x34,0,1088,0.009576236445675878,0.0001867741346359253,0.0028290972113609314,0.006788983941078186,0.013305455446243286,0.028441555798053735,0.0,0.05444687604904175
A1_G,12,cashew/Data/Images/Normal/377.JPG,0,normal_image,32x34,0,1088,0.009228810065371148,1.2630224227905313e-05,0.0024212896823883057,0.0058985501527786255,0.012828953564167023,0.028144498169422095,0.0,0.06832554936408997
A1_G,13,cashew/Data/Images/Normal/006.JPG,0,normal_image,32x34,0,1088,0.009878399234045954,0.0,0.0025087743997573853,0.006633460521697998,0.013665616512298584,0.029500609636306685,0.0,0.07356533408164978
A1_G,14,cashew/Data/Images/Normal/148.JPG,0,normal_image,32x34,0,1088,0.009660270558122326,7.841736078262329e-05,0.002632357180118561,0.007039070129394531,0.014214985072612762,0.02702950835227963,0.0,0.07947629690170288
A1_G,15,cashew/Data/Images/Normal/384.JPG,0,normal_image,32x34,0,1088,0.009376334437333485,0.0,0.0021873116493225098,0.006264433264732361,0.012976907193660736,0.029253621399402616,0.0,0.06191760301589966
A1_G,16,cashew/Data/Images/Normal/228.JPG,0,normal_image,32x34,0,1088,0.009747592814485817,0.00017357021570205692,0.002947971224784851,0.006777539849281311,0.013773150742053986,0.028624355792999233,0.0,0.06927245855331421
A1_G,17,cashew/Data/Images/Normal/260.JPG,0,normal_image,32x34,0,1088,0.010007929495152305,0.00014388859272003175,0.0028531551361083984,0.006587862968444824,0.013820812106132507,0.029936578869819624,0.0,0.07521921396255493
A1_G,18,cashew/Data/Images/Normal/435.JPG,0,normal_image,32x34,0,1088,0.00933500683373388,1.3531744480133069e-05,0.0023189783096313477,0.006146296858787537,0.01295769214630127,0.029426006972789753,0.0,0.06426450610160828
A1_G,19,cashew/Data/Images/Normal/405.JPG,0,normal_image,32x34,0,1088,0.01012659355011933,0.00022020190954208377,0.0029120370745658875,0.007073387503623962,0.014277838170528412,0.031386210024356806,0.0,0.06755942106246948
A1_G,20,cashew/Data/Images/Normal/087.JPG,0,normal_image,32x34,0,1088,0.010044206700780812,7.022619247436526e-05,0.002830691635608673,0.007097750902175903,0.013096503913402557,0.031296487152576394,0.0,0.09521329402923584
A1_G,21,cashew/Data/Images/Normal/324.JPG,0,normal_image,32x34,0,1088,0.009481914368841578,0.00010216534137725833,0.002426326274871826,0.006382286548614502,0.012770913541316986,0.028530141711235045,0.0,0.06850796937942505
A1_G,22,cashew/Data/Images/Normal/130.JPG,0,normal_image,32x34,0,1088,0.009622892803129028,0.00030479133129119874,0.002569645643234253,0.006435856223106384,0.013329222798347473,0.03024619966745373,0.0,0.057340413331985474
