method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,pill/test/color/000.png,1,abnormal_normal,32x32,2,1021,0.013346042764992485,0.0,0.002667248249053955,0.008299171924591064,0.018806129693984985,0.04333755373954773,0.0,0.14538723230361938
A1_G,0,pill/test/color/000.png,1,defect,32x32,2,3,0.012223402659098307,0.007326805591583252,0.008874118328094482,0.01080825924873352,0.014865115284919739,0.018110600113868714,0.006939977407455444,0.018921971321105957
A1_G,0,pill/test/color/000.png,1,clean_defect,32x32,2,1,0.006939977407455444,0.006939977407455444,0.006939977407455444,0.006939977407455444,0.006939977407455444,0.006939977407455444,0.006939977407455444,0.006939977407455444
A1_G,0,pill/test/color/000.png,1,boundary,32x32,2,2,0.014865115284919739,0.011213944852352142,0.01283668726682663,0.014865115284919739,0.016893543303012848,0.018516285717487334,0.01080825924873352,0.018921971321105957
A1_G,1,pill/test/color/001.png,1,abnormal_normal,32x32,14,1007,0.011976615526706957,0.0,0.002612888813018799,0.008006006479263306,0.01665516197681427,0.039968603849411,0.0,0.09831017255783081
A1_G,1,pill/test/color/001.png,1,defect,32x32,14,17,0.021969281575259042,0.0,0.013460874557495117,0.016706079244613647,0.024217545986175537,0.056237530708312965,0.0,0.08096468448638916
A1_G,1,pill/test/color/001.png,1,clean_defect,32x32,14,3,0.023216744263966877,0.014506834745407104,0.018690675497055054,0.02392047643661499,0.02809467911720276,0.03143404126167297,0.013460874557495117,0.03226888179779053
A1_G,1,pill/test/color/001.png,1,boundary,32x32,14,14,0.021701968141964505,0.0,0.006590045988559723,0.016390979290008545,0.024014554917812347,0.06087387204170226,0.0,0.08096468448638916
A1_G,2,pill/test/color/002.png,1,abnormal_normal,32x32,19,1004,0.012005801694801603,0.0,0.0022956356406211853,0.007881417870521545,0.016764916479587555,0.04038162678480147,0.0,0.09065359830856323
A1_G,2,pill/test/color/002.png,1,defect,32x32,19,20,0.012431196868419647,0.0,0.0006708353757858276,0.011816471815109253,0.021393701434135437,0.02764769047498703,0.0,0.028304845094680786
A1_G,2,pill/test/color/002.png,1,clean_defect,32x32,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1_G,2,pill/test/color/002.png,1,boundary,32x32,19,19,0.013085470387810156,0.0,0.002810925245285034,0.01198047399520874,0.02268621325492859,0.02768227756023407,0.0,0.028304845094680786
A1_G,3,pill/test/color/003.png,1,abnormal_normal,32x32,15,1006,0.012272095703936477,0.0,0.00265396386384964,0.007596999406814575,0.017126955091953278,0.04302135854959488,0.0,0.10733789205551147
A1_G,3,pill/test/color/003.png,1,defect,32x32,15,18,0.0225742326842414,0.00554979145526886,0.013730049133300781,0.024696484208106995,0.030125871300697327,0.03880622088909149,0.003969937562942505,0.03976067900657654
A1_G,3,pill/test/color/003.png,1,clean_defect,32x32,15,3,0.026341219743092854,0.023797258734703064,0.024369284510612488,0.025084316730499268,0.027684703469276428,0.029765012860298156,0.023654252290725708,0.03028509020805359
A1_G,3,pill/test/color/003.png,1,boundary,32x32,15,15,0.02182083527247111,0.005270993709564209,0.011708453297615051,0.02430865168571472,0.030364349484443665,0.038974654674530027,0.003969937562942505,0.03976067900657654
A1_G,4,pill/test/color/004.png,1,abnormal_normal,32x32,6,1014,0.012121101543748167,0.0,0.002400428056716919,0.008068159222602844,0.016851507127285004,0.040629641711711864,0.0,0.10639262199401855
A1_G,4,pill/test/color/004.png,1,defect,32x32,6,10,0.022738277912139893,0.01381642371416092,0.016375452280044556,0.021290838718414307,0.028620444238185883,0.034213683009147636,0.012744009494781494,0.03680112957954407
