category,sample_id,label,image_score
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\000.JPG,1,0.5291396975517273
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\001.JPG,1,0.22611162066459656
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\002.JPG,1,0.48737090826034546
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\003.JPG,1,0.35317617654800415
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\004.JPG,1,0.11277177929878235
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\005.JPG,1,0.34640899300575256
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\006.JPG,1,0.16884547472000122
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\007.JPG,1,0.11979057639837265
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\008.JPG,1,0.4083126187324524
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\009.JPG,1,0.46894022822380066
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\010.JPG,1,0.47755083441734314
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\011.JPG,1,0.3699970543384552
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\012.JPG,1,0.5542776584625244
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\013.JPG,1,0.376521497964859
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\014.JPG,1,0.3346426486968994
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\015.JPG,1,0.3336958885192871
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\016.JPG,1,0.3549878001213074
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\017.JPG,1,0.13528990745544434
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\018.JPG,1,0.12412240356206894
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\019.JPG,1,0.531699538230896
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\020.JPG,1,0.0965975970029831
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\021.JPG,1,0.46002432703971863
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\022.JPG,1,0.29867497086524963
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\023.JPG,1,0.2107839435338974
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\024.JPG,1,0.4583083689212799
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\025.JPG,1,0.47808417677879333
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\026.JPG,1,0.5784186720848083
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\027.JPG,1,0.22753699123859406
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\028.JPG,1,0.19790540635585785
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\029.JPG,1,0.27068331837654114
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\030.JPG,1,0.606573760509491
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\031.JPG,1,0.6153085231781006
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\032.JPG,1,0.4478989243507385
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\033.JPG,1,0.22749210894107819
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\034.JPG,1,0.46533697843551636
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\035.JPG,1,0.4593481719493866
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\036.JPG,1,0.3659626543521881
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\037.JPG,1,0.5369522571563721
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\038.JPG,1,0.2175118327140808
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\039.JPG,1,0.5050356984138489
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\040.JPG,1,0.9077175259590149
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\041.JPG,1,1.0
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\042.JPG,1,0.7661967277526855
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\043.JPG,1,0.6225101351737976
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\044.JPG,1,0.7657793164253235
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\045.JPG,1,0.723127007484436
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\046.JPG,1,0.8511953353881836
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\047.JPG,1,0.693215012550354
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\048.JPG,1,0.807587742805481
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\049.JPG,1,0.7461369037628174
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\050.JPG,1,0.1792123168706894
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\051.JPG,1,0.2229437381029129
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\052.JPG,1,0.2880273759365082
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\053.JPG,1,0.09991879016160965
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\054.JPG,1,0.1661958545446396
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\055.JPG,1,0.2838321328163147
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\056.JPG,1,0.204347625374794
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\057.JPG,1,0.43728309869766235
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\058.JPG,1,0.2705562114715576
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\059.JPG,1,0.24952703714370728
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\060.JPG,1,0.5303515195846558
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\061.JPG,1,0.3491247594356537
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\062.JPG,1,0.2942392826080322
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\063.JPG,1,0.11727920174598694
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\064.JPG,1,0.43389376997947693
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\065.JPG,1,0.4322148263454437
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\066.JPG,1,0.42961469292640686
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\067.JPG,1,0.3587053716182709
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\068.JPG,1,0.3973079323768616
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\069.JPG,1,0.17524805665016174
mvtec_pipe_fryum,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s0_k1\pipe_fryum\test\bad\070.JPG,1,0.31373170018196106
