category,sample_id,label,image_score
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\000.JPG,1,0.020403068512678146
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\001.JPG,1,0.40531131625175476
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\002.JPG,1,0.25259456038475037
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\003.JPG,1,0.09085580706596375
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\004.JPG,1,0.31855446100234985
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\005.JPG,1,0.19835005700588226
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\006.JPG,1,0.3234062194824219
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\007.JPG,1,0.3197875916957855
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\008.JPG,1,0.13344965875148773
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\009.JPG,1,0.4357004165649414
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\010.JPG,1,0.06690969318151474
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\011.JPG,1,0.0732153058052063
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\012.JPG,1,0.11334893852472305
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k1\candle\test\bad\013.JPG,1,0.333860844373703
