method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,abnormal_normal,32x32,19,990,0.009314807406579605,0.0,0.0020425766706466675,0.0060031116008758545,0.012113019824028015,0.030869679152965512,0.0,0.09232228994369507
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,defect,32x32,19,34,0.01109276361325208,0.0,0.002176322042942047,0.006400763988494873,0.015482433140277863,0.036508603394031516,0.0,0.046012669801712036
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,clean_defect,32x32,19,15,0.012801291545232137,0.0011770963668823243,0.0020182430744171143,0.008367925882339478,0.016451716423034668,0.04164316058158874,0.0,0.046012669801712036
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,boundary,32x32,19,19,0.00974392577221519,0.0,0.002469480037689209,0.00637507438659668,0.010781273245811462,0.03277215659618377,0.0,0.03475219011306763
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,abnormal_normal,32x32,15,994,0.00910239626224372,0.0,0.0019995197653770447,0.005588695406913757,0.012834809720516205,0.02871894389390945,0.0,0.06871381402015686
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,defect,32x32,15,30,0.010339752833048502,0.0,0.0024449601769447327,0.007031723856925964,0.018280602991580963,0.026122224330902097,0.0,0.0426182746887207
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,clean_defect,32x32,15,15,0.008294592301050821,0.0,0.0015812069177627563,0.0037720203399658203,0.00953724980354309,0.027536633610725378,0.0,0.0426182746887207
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,boundary,32x32,15,15,0.012384913365046183,0.0011438429355621338,0.006125286221504211,0.009258776903152466,0.020655184984207153,0.025966894626617432,0.0,0.026401817798614502
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,abnormal_normal,32x32,12,996,0.008915399362045119,0.00012121349573135376,0.0021419674158096313,0.005340784788131714,0.012647628784179688,0.02934383600950241,0.0,0.06777265667915344
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,defect,32x32,12,28,0.010678689394678389,0.0,0.002621784806251526,0.006822541356086731,0.013958975672721863,0.03182618468999861,0.0,0.06040477752685547
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,clean_defect,32x32,12,16,0.00720338337123394,0.0,0.001784980297088623,0.005403399467468262,0.009658247232437134,0.021700218319892883,0.0,0.02269160747528076
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,boundary,32x32,12,12,0.015312430759270986,0.0,0.004797972738742828,0.010236337780952454,0.018657363951206207,0.04739179164171217,0.0,0.06040477752685547
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,abnormal_normal,32x32,10,997,0.010126219918519827,0.0,0.0019708871841430664,0.006196349859237671,0.014323920011520386,0.03164984583854672,0.0,0.09185948967933655
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,defect,32x32,10,27,0.013993134101231893,0.002598199248313904,0.006053030490875244,0.008662283420562744,0.01677727699279785,0.03995620608329772,0.001282334327697754,0.06375196576118469
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,clean_defect,32x32,10,17,0.01364204813452328,0.003005403280258179,0.00580519437789917,0.008662283420562744,0.015131950378417969,0.031911736726760835,0.002353876829147339,0.06375196576118469
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,boundary,32x32,10,10,0.014589980244636536,0.002566388249397278,0.006593301892280579,0.007885023951530457,0.019904792308807373,0.037599644064903244,0.001282334327697754,0.04466933012008667
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,abnormal_normal,32x32,14,990,0.010061394415720544,0.0,0.002240285277366638,0.006239250302314758,0.013724662363529205,0.03596290647983551,0.0,0.06946438550949097
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,defect,32x32,14,34,0.011932536083109239,0.0,0.002525046467781067,0.0075695812702178955,0.02049809694290161,0.03143143504858015,0.0,0.05292856693267822
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,clean_defect,32x32,14,20,0.01008501797914505,0.0,0.0010670870542526245,0.005487501621246338,0.019899234175682068,0.02676571309566498,0.0,0.02797594666481018
A1_G,4,bracket_brown/test/bend_and_parts_mismatch/004.png,1,boundary,32x32,14,14,0.014571847660200936,0.0016305580735206603,0.0043991804122924805,0.009212285280227661,0.01865251362323761,0.043126699328422544,0.0,0.05292856693267822
A1_G,5,bracket_brown/test/bend_and_parts_mismatch/005.png,1,abnormal_normal,32x32,20,985,0.010101297664158236,6.050467491149903e-05,0.0023286640644073486,0.006814777851104736,0.014411211013793945,0.030653083324432367,0.0,0.08106487989425659
A1_G,5,bracket_brown/test/bend_and_parts_mismatch/005.png,1,defect,32x32,20,39,0.013510724672904382,0.0,0.004270806908607483,0.009569346904754639,0.01890408992767334,0.0350052148103714,0.0,0.042600423097610474
A1_G,5,bracket_brown/test/bend_and_parts_mismatch/005.png,1,clean_defect,32x32,20,19,0.009705229809409693,0.0,0.001838386058807373,0.006559848785400391,0.010361135005950928,0.035407114028930646,0.0,0.042600423097610474
A1_G,5,bracket_brown/test/bend_and_parts_mismatch/005.png,1,boundary,32x32,20,20,0.017125944793224334,0.004290460050106049,0.008892953395843506,0.016425520181655884,0.023828797042369843,0.034571573138237,0.0,0.03858143091201782
A1_G,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1,abnormal_normal,32x32,13,994,0.00965570237195228,0.0,0.0021163225173950195,0.006331264972686768,0.013530202209949493,0.03008556365966796,0.0,0.07498759031295776
A1_G,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1,defect,32x32,13,30,0.009708806872367859,0.0015001773834228517,0.005270175635814667,0.009773269295692444,0.012852095067501068,0.01724852621555328,0.001074671745300293,0.032706379890441895
A1_G,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1,clean_defect,32x32,13,17,0.00850399276789497,0.0012892484664916992,0.004926204681396484,0.00972089171409607,0.011179924011230469,0.015626281499862667,0.001074671745300293,0.01801738142967224
A1_G,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1,boundary,32x32,13,13,0.011284333008986253,0.002911686897277832,0.007716327905654907,0.010255247354507446,0.013242244720458984,0.022867840528488136,0.002479851245880127,0.032706379890441895
A1_G,7,bracket_brown/test/bend_and_parts_mismatch/007.png,1,abnormal_normal,32x32,18,989,0.009492097989372585,0.0001450300216674805,0.002307981252670288,0.006437748670578003,0.013676166534423828,0.027336865663528415,0.0,0.09322875738143921
A1_G,7,bracket_brown/test/bend_and_parts_mismatch/007.png,1,defect,32x32,18,35,0.010926697935376848,0.0,0.0037553906440734863,0.00863751769065857,0.015256837010383606,0.02432133555412292,0.0,0.05173322558403015
A1_G,7,bracket_brown/test/bend_and_parts_mismatch/007.png,1,clean_defect,32x32,18,17,0.006866726805182064,0.0,0.001789480447769165,0.005984961986541748,0.00863751769065857,0.020494109392166136,0.0,0.020828992128372192
A1_G,7,bracket_brown/test/bend_and_parts_mismatch/007.png,1,boundary,32x32,18,18,0.014761115113894144,0.0017241194844245912,0.008791230618953705,0.013842135667800903,0.017307907342910767,0.02954479753971096,0.0,0.05173322558403015
A1_G,8,bracket_brown/test/bend_and_parts_mismatch/008.png,1,abnormal_normal,32x32,25,982,0.009231605379256115,0.0003254354000091553,0.0024259239435195923,0.006162121891975403,0.01283281296491623,0.028694437444210047,0.0,0.08062231540679932
A1_G,8,bracket_brown/test/bend_and_parts_mismatch/008.png,1,defect,32x32,25,42,0.01297102655683245,0.0014821380376815797,0.005527608096599579,0.010239958763122559,0.01665496826171875,0.030477297306060774,0.0,0.06077578663825989
A1_G,8,bracket_brown/test/bend_and_parts_mismatch/008.png,1,clean_defect,32x32,25,17,0.010226433767991908,0.003032195568084717,0.004888445138931274,0.008877843618392944,0.011867910623550415,0.020899236202239976,0.001473844051361084,0.03626590967178345
