category,sample_id,label,image_score
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\000.JPG,1,0.05511888116598129
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\001.JPG,1,0.13161619007587433
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\002.JPG,1,0.09083469212055206
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\003.JPG,1,0.11788385361433029
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\004.JPG,1,0.09710069745779037
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\005.JPG,1,0.18116645514965057
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\006.JPG,1,0.13629715144634247
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\007.JPG,1,0.14880117774009705
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\008.JPG,1,0.11679685115814209
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\009.JPG,1,0.1861090213060379
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\010.JPG,1,0.006080640945583582
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\011.JPG,1,0.029954833909869194
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\012.JPG,1,0.2178279608488083
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\013.JPG,1,0.21322673559188843
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\014.JPG,1,0.05930321291089058
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\015.JPG,1,0.07170232385396957
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\016.JPG,1,0.07852231711149216
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\017.JPG,1,0.060188762843608856
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\018.JPG,1,0.039366431534290314
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\019.JPG,1,0.12543131411075592
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\020.JPG,1,0.32912614941596985
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\021.JPG,1,0.10233005881309509
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\022.JPG,1,0.12054190784692764
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\023.JPG,1,0.07741153240203857
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\024.JPG,1,0.08959659934043884
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\025.JPG,1,0.07635251432657242
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\026.JPG,1,0.2149936407804489
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\027.JPG,1,0.26101431250572205
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\028.JPG,1,0.3379319906234741
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\029.JPG,1,0.09313320368528366
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\030.JPG,1,0.14228056371212006
mvtec_candle,D:\STUDY\My_github\sci_project\data\patchcore_closeout\visa_s1_k4\candle\test\bad\031.JPG,1,0.04196852445602417
