method,image_index,sample_id,label,image_max,pixel_ap
B,0,leather/test/color/000.png,1,0.6001718640327454,0.27723930689763276
B,1,leather/test/color/001.png,1,0.6136457920074463,0.46210139067281925
B,2,leather/test/color/002.png,1,0.525507390499115,0.5104433977676459
B,3,leather/test/color/003.png,1,0.5493164658546448,0.8725959225959227
B,4,leather/test/color/004.png,1,0.588951587677002,0.6840412043742806
B,5,leather/test/color/005.png,1,0.4926420748233795,0.5735060690943043
B,6,leather/test/color/006.png,1,0.4969142973423004,0.9166666666666665
B,7,leather/test/color/007.png,1,0.6290102005004883,0.6720508658008657
B,8,leather/test/color/008.png,1,0.5933997631072998,0.36729899298369595
B,9,leather/test/color/009.png,1,0.5919087529182434,0.6752712029062584
B,10,leather/test/color/010.png,1,0.46604064106941223,0.8928571428571428
B,11,leather/test/color/011.png,1,0.6581286787986755,0.8359371184371184
B,12,leather/test/color/012.png,1,0.5881532430648804,0.607113764371829
B,13,leather/test/color/013.png,1,0.5448083877563477,0.6740640486964016
B,14,leather/test/color/014.png,1,0.6798186302185059,1.0
B,15,leather/test/color/015.png,1,0.6442016363143921,0.5723682848984843
B,16,leather/test/color/016.png,1,0.6376440525054932,0.8928571428571428
B,17,leather/test/color/017.png,1,0.5595603585243225,0.20931503279958907
B,18,leather/test/color/018.png,1,0.5664031505584717,0.7888888888888889
B,19,leather/test/cut/000.png,1,0.6148507595062256,0.11176618795666415
B,20,leather/test/cut/001.png,1,0.5899170637130737,0.41012666360139677
B,21,leather/test/cut/002.png,1,0.5581934452056885,0.3333333333333333
B,22,leather/test/cut/003.png,1,0.674432635307312,0.6596504082858634
B,23,leather/test/cut/004.png,1,0.6428343653678894,0.5133730688609424
B,24,leather/test/cut/005.png,1,0.599172055721283,0.2553705110885962
B,25,leather/test/cut/006.png,1,0.6065205931663513,0.4514403799414337
B,26,leather/test/cut/007.png,1,0.6022859215736389,0.8622866074018147
B,27,leather/test/cut/008.png,1,0.5752530694007874,0.33546718043094853
B,28,leather/test/cut/009.png,1,0.5908465385437012,0.23584424863062636
B,29,leather/test/cut/010.png,1,0.5605878829956055,0.8301587301587301
B,30,leather/test/cut/011.png,1,0.5497751235961914,0.75
B,31,leather/test/cut/012.png,1,0.5795925855636597,0.6928833071690215
B,32,leather/test/cut/013.png,1,0.5232561826705933,0.5477786806416838
B,33,leather/test/cut/014.png,1,0.5918148159980774,0.09796633441873795
B,34,leather/test/cut/015.png,1,0.6152957081794739,0.46464266652071523
B,35,leather/test/cut/016.png,1,0.616581916809082,0.9002630361101339
B,36,leather/test/cut/017.png,1,0.5764144659042358,0.7184330702476647
B,37,leather/test/cut/018.png,1,0.5995770692825317,0.6994516486669835
B,38,leather/test/fold/000.png,1,0.5381807684898376,0.5426814817098271
B,39,leather/test/fold/001.png,1,0.5384759902954102,0.5310290186570641
B,40,leather/test/fold/002.png,1,0.5037393569946289,0.7098359882329053
B,41,leather/test/fold/003.png,1,0.5792909264564514,0.47823500189421225
B,42,leather/test/fold/004.png,1,0.5267806053161621,0.6339052317923453
B,43,leather/test/fold/005.png,1,0.6163683533668518,0.9325705622796422
B,44,leather/test/fold/006.png,1,0.486182302236557,0.7863254001750418
B,45,leather/test/fold/007.png,1,0.6226822137832642,0.8508927993744178
