method,image_index,sample_id,label,image_max,pixel_ap
B,0,metal_plate/test/good/000.png,0,0.27534496784210205,
B,1,metal_plate/test/good/001.png,0,0.3485105633735657,
B,2,metal_plate/test/good/002.png,0,0.35086363554000854,
B,3,metal_plate/test/good/003.png,0,0.32572928071022034,
B,4,metal_plate/test/good/004.png,0,0.24622273445129395,
B,5,metal_plate/test/good/005.png,0,0.24434272944927216,
B,6,metal_plate/test/good/006.png,0,0.22210633754730225,
B,7,metal_plate/test/good/007.png,0,0.22336797416210175,
B,8,metal_plate/test/good/008.png,0,0.19962263107299805,
B,9,metal_plate/test/good/009.png,0,0.22711554169654846,
B,10,metal_plate/test/good/010.png,0,0.24254925549030304,
B,11,metal_plate/test/good/011.png,0,0.2633435130119324,
B,12,metal_plate/test/good/012.png,0,0.21802324056625366,
B,13,metal_plate/test/good/013.png,0,0.209154412150383,
B,14,metal_plate/test/good/014.png,0,0.24261543154716492,
B,15,metal_plate/test/good/015.png,0,0.33684155344963074,
B,16,metal_plate/test/good/016.png,0,0.26374346017837524,
B,17,metal_plate/test/good/017.png,0,0.23406216502189636,
B,18,metal_plate/test/good/018.png,0,0.22137746214866638,
B,19,metal_plate/test/good/019.png,0,0.2420468032360077,
B,20,metal_plate/test/good/020.png,0,0.27172210812568665,
B,21,metal_plate/test/good/021.png,0,0.28165897727012634,
B,22,metal_plate/test/good/022.png,0,0.270586222410202,
B,23,metal_plate/test/good/023.png,0,0.29855242371559143,
B,24,metal_plate/test/good/024.png,0,0.1722017228603363,
B,25,metal_plate/test/good/025.png,0,0.16378095746040344,
B,26,metal_plate/test/major_rust/000.png,1,0.6577074527740479,0.673857811220189
B,27,metal_plate/test/major_rust/001.png,1,0.6054673790931702,0.6032576478295171
B,28,metal_plate/test/major_rust/002.png,1,0.549340009689331,0.49990554028332806
B,29,metal_plate/test/major_rust/003.png,1,0.5573812127113342,0.8062754042289084
B,30,metal_plate/test/major_rust/004.png,1,0.5727064609527588,0.5517199790615068
B,31,metal_plate/test/major_rust/005.png,1,0.5718268752098083,0.5973573496206629
B,32,metal_plate/test/major_rust/006.png,1,0.6190351247787476,0.5969841108596561
B,33,metal_plate/test/major_rust/007.png,1,0.6098783016204834,0.7048235827950652
B,34,metal_plate/test/major_rust/008.png,1,0.6308894157409668,0.8089738443664097
B,35,metal_plate/test/major_rust/009.png,1,0.5724528431892395,0.6937187659987026
B,36,metal_plate/test/major_rust/010.png,1,0.6096563935279846,0.6835254219637793
B,37,metal_plate/test/major_rust/011.png,1,0.5948917865753174,0.7803151412787735
B,38,metal_plate/test/major_rust/012.png,1,0.6534580588340759,0.6648494025580761
B,39,metal_plate/test/major_rust/013.png,1,0.5705004930496216,0.7758046932736808
B,40,metal_plate/test/scratches/000.png,1,0.5766531825065613,0.907857597211272
B,41,metal_plate/test/scratches/001.png,1,0.5925647020339966,0.9687878594994898
B,42,metal_plate/test/scratches/002.png,1,0.5497990250587463,0.9592593972054186
B,43,metal_plate/test/scratches/003.png,1,0.5766640901565552,0.9626162608775788
B,44,metal_plate/test/scratches/004.png,1,0.7051618099212646,0.9749135185700176
B,45,metal_plate/test/scratches/005.png,1,0.6193470358848572,0.9677604647732364
B,46,metal_plate/test/scratches/006.png,1,0.6292020082473755,0.9492265885806992
B,47,metal_plate/test/scratches/007.png,1,0.6091801524162292,0.9274719466796292
B,48,metal_plate/test/scratches/008.png,1,0.57656329870224,0.9120884206765512
B,49,metal_plate/test/scratches/009.png,1,0.5554725527763367,0.9506168089857798
