method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,03/test/ko/0000.bmp,1,abnormal_normal,32x42,13,1306,0.007905229309981669,0.0,0.0008043423295021057,0.005489379167556763,0.012550964951515198,0.023429200053215027,0.0,0.09782859683036804
A1_G,0,03/test/ko/0000.bmp,1,defect,32x42,13,38,0.013910815119743347,0.0012423738837242127,0.005322739481925964,0.01443655788898468,0.019978292286396027,0.030753520131111146,0.00041753053665161133,0.03307551145553589
A1_G,0,03/test/ko/0000.bmp,1,clean_defect,32x42,13,25,0.015119708776473999,0.0016840934753417972,0.007269084453582764,0.015311121940612793,0.02157771587371826,0.031067067384719847,0.00041753053665161133,0.03307551145553589
A1_G,0,03/test/ko/0000.bmp,1,boundary,32x42,13,13,0.011586019626030555,0.0017154872417449952,0.0029674172401428223,0.013561993837356567,0.01666581630706787,0.022756409645080557,0.0005842745304107666,0.02616766095161438
A1_G,1,03/test/ko/0001.bmp,1,abnormal_normal,32x42,23,1293,0.008827060253603553,0.0,0.0010470151901245117,0.006851255893707275,0.013635963201522827,0.02541335225105284,0.0,0.05359560251235962
A1_G,1,03/test/ko/0001.bmp,1,defect,32x42,23,51,0.010478352799135096,0.0013778209686279297,0.005894660949707031,0.00987321138381958,0.015033110976219177,0.018731430172920227,0.0,0.022934287786483765
A1_G,1,03/test/ko/0001.bmp,1,clean_defect,32x42,23,28,0.010262457387787955,0.0007262453436851504,0.007527060806751251,0.010876879096031189,0.013964124023914337,0.017493510246276853,0.0,0.01864391565322876
A1_G,1,03/test/ko/0001.bmp,1,boundary,32x42,23,23,0.010741181995557703,0.0015317529439926147,0.005536526441574097,0.009306758642196655,0.01646651327610016,0.019407135248184205,0.0012451112270355225,0.022934287786483765
A1_G,2,03/test/ko/0002.bmp,1,abnormal_normal,32x42,28,1289,0.008505748329096011,0.0,0.001034379005432129,0.006619930267333984,0.013007879257202148,0.025000464916229245,0.0,0.05906519293785095
A1_G,2,03/test/ko/0002.bmp,1,defect,32x42,28,55,0.009887228228829124,0.0020022541284561157,0.00623948872089386,0.008712083101272583,0.012561529874801636,0.019680848717689513,0.0,0.023681461811065674
A1_G,2,03/test/ko/0002.bmp,1,clean_defect,32x42,28,27,0.010714652361693206,0.0041880100965499874,0.007465392351150513,0.00879669189453125,0.013914316892623901,0.0180582195520401,0.0033567845821380615,0.020849913358688354
A1_G,2,03/test/ko/0002.bmp,1,boundary,32x42,28,28,0.009089354957853044,0.0004998862743377687,0.005364120006561279,0.0076418668031692505,0.012223593890666962,0.01992471069097519,0.0,0.023681461811065674
A1_G,3,03/test/ko/0003.bmp,1,abnormal_normal,32x42,20,1285,0.008202379269358713,0.0,0.0005994439125061035,0.005532801151275635,0.012872517108917236,0.025699633359909057,0.0,0.0706985592842102
A1_G,3,03/test/ko/0003.bmp,1,defect,32x42,20,59,0.01771047610347554,0.003465649485588074,0.009774893522262573,0.0169181227684021,0.021836578845977783,0.0389359444379806,0.0006774365901947021,0.04938739538192749
A1_G,3,03/test/ko/0003.bmp,1,clean_defect,32x42,20,39,0.017667994285241153,0.00620197057723999,0.01092517375946045,0.015848159790039062,0.023361951112747192,0.03098060488700867,0.0006774365901947021,0.04938739538192749
A1_G,3,03/test/ko/0003.bmp,1,boundary,32x42,20,20,0.017793315649032592,0.0024615034461021425,0.008039712905883789,0.017813771963119507,0.020523935556411743,0.04677700847387314,0.0018824338912963867,0.04876506328582764
A1_G,4,03/test/ko/0004.bmp,1,abnormal_normal,32x42,29,1257,0.008534417113521882,0.0,0.0006811916828155518,0.005393534898757935,0.012921124696731567,0.02727888822555544,0.0,0.0765409767627716
A1_G,4,03/test/ko/0004.bmp,1,defect,32x42,29,87,0.01463251141296036,0.002624967694282532,0.006812438368797302,0.012395024299621582,0.02066253125667572,0.031594672799110414,0.0,0.07488179206848145
A1_G,4,03/test/ko/0004.bmp,1,clean_defect,32x42,29,58,0.014473384824292413,0.0022205382585525515,0.006728574633598328,0.010647192597389221,0.018283896148204803,0.03249448239803313,0.0,0.07488179206848145
