method,image_index,sample_id,image_label,region,grid,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,pill/test/color/000.png,1,abnormal_normal,32x32,2,1021,0.010263689205298578,0.00010138750076293945,0.002592325210571289,0.0066414475440979,0.014550983905792236,0.030829787254333496,0.0,0.09582674503326416
A1_G,0,pill/test/color/000.png,1,defect,32x32,2,3,0.010943790276845297,0.009612536430358887,0.009737372398376465,0.009893417358398438,0.011625021696090698,0.013010305166244506,0.009581327438354492,0.013356626033782959
A1_G,0,pill/test/color/000.png,1,clean_defect,32x32,2,1,0.009893417358398438,0.009893417358398438,0.009893417358398438,0.009893417358398438,0.009893417358398438,0.009893417358398438,0.009893417358398438,0.009893417358398438
A1_G,0,pill/test/color/000.png,1,boundary,32x32,2,2,0.011468976736068726,0.009770092368125916,0.010525152087211609,0.011468976736068726,0.012412801384925842,0.013167861104011535,0.009581327438354492,0.013356626033782959
A1_G,1,pill/test/color/001.png,1,abnormal_normal,32x32,14,1007,0.009206010278429034,0.00037811398506164555,0.002657458186149597,0.006646692752838135,0.012631446123123169,0.028496521711349466,0.0,0.06603744626045227
A1_G,1,pill/test/color/001.png,1,defect,32x32,14,17,0.02391853402642643,0.006344336271286011,0.019125044345855713,0.0245341956615448,0.02894929051399231,0.0410935640335083,0.0014408528804779053,0.04244256019592285
A1_G,1,pill/test/color/001.png,1,clean_defect,32x32,14,3,0.02546919385592143,0.021790236234664917,0.024178117513656616,0.02716296911239624,0.027607157826423645,0.027962508797645568,0.021193265914916992,0.02805134654045105
A1_G,1,pill/test/color/001.png,1,boundary,32x32,14,14,0.02358624977724893,0.005424933135509491,0.017803095281124115,0.02407945692539215,0.02926049381494522,0.04134650081396103,0.0014408528804779053,0.04244256019592285
A1_G,2,pill/test/color/002.png,1,abnormal_normal,32x32,19,1004,0.009436066347764309,4.655271768569952e-05,0.0025665685534477234,0.0062696486711502075,0.013170994818210602,0.02916432619094847,0.0,0.06360438466072083
A1_G,2,pill/test/color/002.png,1,defect,32x32,19,20,0.01539892703294754,1.6675889492034914e-05,0.0075013116002082825,0.012568309903144836,0.021223068237304688,0.038161797821521765,0.0,0.04244908690452576
A1_G,2,pill/test/color/002.png,1,clean_defect,32x32,19,1,0.003727048635482788,0.003727048635482788,0.003727048635482788,0.003727048635482788,0.003727048635482788,0.003727048635482788,0.003727048635482788,0.003727048635482788
A1_G,2,pill/test/color/002.png,1,boundary,32x32,19,19,0.01601323642228779,1.5798211097717286e-05,0.007671728730201721,0.014891207218170166,0.02138921618461609,0.038387444615364065,0.0,0.04244908690452576
A1_G,3,pill/test/color/003.png,1,abnormal_normal,32x32,15,1006,0.009596763974866621,0.00017129629850387573,0.002624407410621643,0.006448894739151001,0.013243965804576874,0.02891489863395691,0.0,0.06855294108390808
A1_G,3,pill/test/color/003.png,1,defect,32x32,15,18,0.0182638814051946,0.005036970973014832,0.01202467828989029,0.017867684364318848,0.026207447052001953,0.030562511086463927,0.0013977289199829102,0.03155192732810974
A1_G,3,pill/test/color/003.png,1,clean_defect,32x32,15,3,0.02195829153060913,0.014122822880744934,0.017743483185768127,0.02226930856704712,0.02632860839366913,0.029576048254966736,0.013217657804489136,0.030387908220291138
A1_G,3,pill/test/color/003.png,1,boundary,32x32,15,15,0.017524999380111695,0.00439475178718567,0.009963348507881165,0.01742076873779297,0.026176631450653076,0.03001490533351898,0.0013977289199829102,0.03155192732810974
A1_G,4,pill/test/color/004.png,1,abnormal_normal,32x32,6,1014,0.009437577905504426,8.473843336105368e-05,0.002366676926612854,0.006364017724990845,0.012615285813808441,0.03013215363025663,0.0,0.07741376757621765
A1_G,4,pill/test/color/004.png,1,defect,32x32,6,10,0.01807297468185425,0.005781877040863037,0.016348466277122498,0.01802988350391388,0.022248603403568268,0.028023555874824517,0.0,0.030503928661346436
A1_G,4,pill/test/color/004.png,1,clean_defect,32x32,6,4,0.019814804196357727,0.017442451417446138,0.01844947785139084,0.019585520029067993,0.02095084637403488,0.022508154809474944,0.01719069480895996,0.02289748191833496
A1_G,4,pill/test/color/004.png,1,boundary,32x32,6,6,0.016911755005518597,0.003212153911590576,0.013669945299625397,0.016562998294830322,0.022992007434368134,0.029125943779945374,0.0,0.030503928661346436
A1_G,5,pill/test/color/005.png,1,abnormal_normal,32x32,17,1001,0.00989768409228825,0.00023230910301208496,0.0025531351566314697,0.006592690944671631,0.0134965181350708,0.03115767240524292,0.0,0.0772201418876648
A1_G,5,pill/test/color/005.png,1,defect,32x32,17,23,0.009735292714575062,4.2873620986938515e-05,0.004864558577537537,0.007211893796920776,0.01363857090473175,0.024101176857948298,0.0,0.02444407343864441
A1_G,5,pill/test/color/005.png,1,clean_defect,32x32,17,6,0.01177935798962911,0.001601673662662506,0.007435224950313568,0.010957121849060059,0.01628170907497406,0.022810839116573334,0.0,0.02444407343864441
A1_G,5,pill/test/color/005.png,1,boundary,32x32,17,17,0.009013857911614812,0.00034298896789550785,0.004269391298294067,0.007019996643066406,0.013248592615127563,0.021755349636077878,0.0,0.02443629503250122
A1_G,6,pill/test/color/006.png,1,abnormal_normal,32x32,6,1015,0.009585795026694613,1.923441886901861e-05,0.0025091320276260376,0.006707221269607544,0.013309687376022339,0.03080250322818756,0.0,0.07807967066764832
A1_G,6,pill/test/color/006.png,1,defect,32x32,6,9,0.02344336774614122,0.017693686485290527,0.020084023475646973,0.023430943489074707,0.026436835527420044,0.030024856328964233,0.01745140552520752,0.03101983666419983
A1_G,6,pill/test/color/006.png,1,clean_defect,32x32,6,3,0.02654541532198588,0.02092885971069336,0.024308204650878906,0.02853238582611084,0.029776111245155334,0.03077109158039093,0.020084023475646973,0.03101983666419983
A1_G,6,pill/test/color/006.png,1,boundary,32x32,6,6,0.02189234395821889,0.0176028311252594,0.01888689398765564,0.022403597831726074,0.02430887520313263,0.025978006422519684,0.01745140552520752,0.026436835527420044
A1_G,7,pill/test/color/007.png,1,abnormal_normal,32x32,6,1018,0.010072672384661167,0.00021200627088546756,0.0027723535895347595,0.006426140666007996,0.013615608215332031,0.031730717420578,0.0,0.07043308019638062
A1_G,7,pill/test/color/007.png,1,defect,32x32,6,6,0.031328181425730385,0.013498954474925995,0.02423837035894394,0.034518301486968994,0.03655236214399338,0.04667935520410538,0.010963201522827148,0.04992717504501343
A1_G,7,pill/test/color/007.png,1,clean_defect,32x32,6,0,,,,,,,,
A1_G,7,pill/test/color/007.png,1,boundary,32x32,6,6,0.031328181425730385,0.013498954474925995,0.02423837035894394,0.034518301486968994,0.03655236214399338,0.04667935520410538,0.010963201522827148,0.04992717504501343
A1_G,8,pill/test/color/008.png,1,abnormal_normal,32x32,4,1020,0.010136671539615182,0.00035538226366043095,0.002956576645374298,0.0070212483406066895,0.014706656336784363,0.029219722747802733,0.0,0.06678223609924316
A1_G,8,pill/test/color/008.png,1,defect,32x32,4,4,0.015002742409706116,0.012837670743465424,0.013295881450176239,0.01371389627456665,0.015420757234096527,0.01897219866514206,0.01272311806678772,0.019860059022903442
A1_G,8,pill/test/color/008.png,1,clean_defect,32x32,4,0,,,,,,,,
A1_G,8,pill/test/color/008.png,1,boundary,32x32,4,4,0.015002742409706116,0.012837670743465424,0.013295881450176239,0.01371389627456665,0.015420757234096527,0.01897219866514206,0.01272311806678772,0.019860059022903442
A1_G,9,pill/test/color/009.png,1,abnormal_normal,32x32,2,1022,0.009869527006102635,0.0001128911972045899,0.002454303205013275,0.0067222267389297485,0.013898991048336029,0.031213745474815358,0.0,0.07469296455383301
A1_G,9,pill/test/color/009.png,1,defect,32x32,2,2,0.03266693651676178,0.02703133374452591,0.029536046087741852,0.03266693651676178,0.03579782694578171,0.03830253928899765,0.026405155658721924,0.038928717374801636
A1_G,9,pill/test/color/009.png,1,clean_defect,32x32,2,0,,,,,,,,
A1_G,9,pill/test/color/009.png,1,boundary,32x32,2,2,0.03266693651676178,0.02703133374452591,0.029536046087741852,0.03266693651676178,0.03579782694578171,0.03830253928899765,0.026405155658721924,0.038928717374801636
A1_G,10,pill/test/color/010.png,1,abnormal_normal,32x32,7,1017,0.00980477628454698,0.00016695261001586925,0.0024343132972717285,0.007146567106246948,0.01409640908241272,0.028940415382385246,0.0,0.0606502890586853
A1_G,10,pill/test/color/010.png,1,defect,32x32,7,7,0.02592094029699053,0.012833929061889649,0.01841837167739868,0.030535399913787842,0.03306096792221069,0.03541171252727508,0.011635571718215942,0.03631693124771118
